Generic Name,Company Name, Contact Info, Presentation, Type of Update,Date of Update, Availability Information, Related Information, Resolved Note, Reason for Shortage, Therapeutic Category, Status, Change Date, Date Discontinued, Initial Posting Date, Generic Name Note, Generic Name Link , Company Info Link, Availability Link, Related Info Link,   Resolved Note Link, Discontinued Note Link
Cyclopentolate Hydrochloride Ophthalmic Solution,Alcon,800-862-5266,"Cyclopentolate Hydrochloride Ophthalmic Solution, USP 1%, Ophthalmic Solution, 10 mg/1 mL (NDC 61314-396-03)",Revised,4/8/2024,Available,"
","
","
",Ophthalmology,Current,"
","
",11/9/2020,"
","
","
","
","
","
","
"
Cyclopentolate Hydrochloride Ophthalmic Solution,Bausch & Lomb Incorporated,800-553-5340,"Pentolair, Ophthalmic Solution, 10 mg/1 mL (NDC 24208-735-01)",Reverified,5/13/2024,Available,"
","
","
",Ophthalmology,Current,"
","
",11/9/2020,"
","
","
","
","
","
","
"
"Cyclopentolate Hydrochloride, Phenylephrine Hydrochloride Ophthalmic Solution",Alcon,800-862-5266,"Cyclomydril, Ophthalmic Solution, 2 mg/1 mL; 10 mg/1 mL (NDC 0065-0359-02)",Revised,3/12/2024,"
","
",Available,"
",Ophthalmology,Resolved,3/12/2024,"
",11/9/2020,"
","
","
","
","
","
","
"
"Cyclopentolate Hydrochloride, Phenylephrine Hydrochloride Ophthalmic Solution",Alcon,800-862-5266,"Cyclomydril, Ophthalmic Solution, 2 mg/1 mL; 10 mg/1 mL (NDC 0065-0359-05)",Revised,3/12/2024,"
","
",Available,"
",Ophthalmology,Resolved,3/12/2024,"
",11/9/2020,"
","
","
","
","
","
","
"
Cyclosporine Injection,Padagis US LLC,800-328-5113,"Injection, 250 mg/5 mL (50 mg/mL) in 5 mL Ampule (NDC 0574-0866-10)",New,9/29/2023,"
",Discontinuation of the manufacture of the product.,"
",Discontinuation of the manufacture of the drug,Transplant,To Be Discontinued,"
",9/29/2023,9/29/2023,"
","
","
","
","
","
","
"
Cytarabine Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Injection, 100 mg/1 mL (NDC 63323-120-20)",Revised,6/5/2024,Unavailable,Check wholesaler for inventory; Backordered. Next release June 2024.,"
",Demand increase for the drug,Oncology; Pediatric,Current,"
","
",9/24/2021,"
","
","
","
","
","
","
"
Cytarabine Injection,"Hospira, Inc., a Pfizer Company",844-646-4398,"Cytarabine, Injection, 100 mg/5 mL (20 mg/mL) (NDC 61703-305-38)",Revised,5/24/2024,Available,"
","
","
",Oncology; Pediatric,Current,"
","
",9/24/2021,"
","
","
","
","
","
","
"
Cytarabine Injection,"Hospira, Inc., a Pfizer Company",844-646-4398,"Cytarabine, Injection, 2 g/20 mL (100 mg/mL) (NDC 61703-319-22)",Revised,5/24/2024,Available,"
","
","
",Oncology; Pediatric,Current,"
","
",9/24/2021,"
","
","
","
","
","
","
"
Cytarabine Injection,"Hospira, Inc., a Pfizer Company",844-646-4398,"Cytarabine, Injection, 500 mg/25 mL (20 mg/mL) (NDC 61703-304-36)",Revised,5/24/2024,Available,"
","
","
",Oncology; Pediatric,Current,"
","
",9/24/2021,"
","
","
","
","
","
","
"
Cytarabine Injection,"Hospira, Inc., a Pfizer Company",844-646-4398,"Cytarabine, Injection, 1,000 mg/50 mL (20 mg/mL) (NDC 61703-303-46)",Revised,5/24/2024,Available,"
","
","
",Oncology; Pediatric,Current,"
","
",9/24/2021,"
","
","
","
","
","
","
"
Cytarabine Injection,"Meitheal Pharmaceuticals, Inc.",844-824-8426,"Injection, 2 g/20 mL (NDC 71288-109-20)",Reverified,4/24/2024,Available,"
","
","
",Oncology; Pediatric,Current,"
","
",9/24/2021,"
","
","
","
","
","
","
"
Dacarbazine Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Injection, 10 mg/1 mL (NDC 63323-127-10)",Revised,6/5/2024,Unavailable,Backordered. Next release June 2024.; Check wholesaler inventory,"
",Demand increase for the drug,Oncology,Current,"
","
",10/20/2021,"
","
","
","
","
","
","
"
Dacarbazine Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Injection, 10 mg/1 mL (NDC 63323-128-20)",Revised,6/5/2024,Available,Check wholesaler inventory,"
","
",Oncology,Current,"
","
",10/20/2021,"
","
","
","
","
","
","
"
Dacarbazine Injection,"Hikma Pharmaceuticals USA, Inc.",800-631-2174,"Dacarbazine for Injection, USP, Injection, 200 mg per Vial (NDC 0143-9245-10)",Revised,5/17/2024,Unavailable,Additional lots will be available in the May- June 2024 timeframe. Product will be made available as it is released.,"
",Demand increase for the drug,Oncology,Current,"
","
",10/20/2021,"
","
","
","
","
","
","
"
Dactinomycin Injection,Recordati Rare Diseases Inc.,866-209-7604,"Injection, .5 mg/1 mL (NDC 66993-489-83)",New,10/16/2023,"
",Authorized generic distributed by Prasco Laboratories,"
",Discontinuation of the manufacture of the drug,Oncology,To Be Discontinued,"
",10/16/2023,10/16/2023,"
","
","
","
","
","
","
"
Dactinomycin Injection,Recordati Rare Diseases Inc.,866-209-7604,"Cosmegen, Injection, .5 mg/1 mL (NDC 55292-811-55)",New,10/16/2023,"
","
","
","
",Oncology,To Be Discontinued,"
",10/16/2023,10/16/2023,"
","
","
","
","
","
","
"
Dactinomycin Injection,Recordati Rare Diseases Inc.,866-209-7604,"Injection, .5 mg/1 mL (NDC 66993-489-35)",New,10/16/2023,"
",Authorized generic distributed by Prasco Laboratories,"
",Discontinuation of the manufacture of the drug,Oncology,To Be Discontinued,"
",10/16/2023,10/16/2023,"
","
","
","
","
","
","
"
Desmopressin Acetate Spray,Ferring,888-337-7464,"Desmopressin Acetate, Spray, 10 ug/.1 mL (NDC 69918-501-05)",Reverified,3/15/2024,Unavailable,"
","
",Demand increase for the drug,Hematology,Current,"
","
",3/12/2021,"
","
","
","
","
","
","
"
Desmopressin Acetate Spray,Ferring,888-337-7464,"Ddavp, Spray, .1 ug/1 mL (NDC 55566-2500-0)",Reverified,3/15/2024,Unavailable,"
","
",Demand increase for the drug,Hematology,Current,"
","
",3/12/2021,"
","
","
","
","
","
","
"
Desmopressin Acetate Spray,Apotex Corp.,800-706-5575,"Desmopressin Acetate (needs No Refrigeration), Spray, 10 ug (NDC 60505-0815-0)",Reverified,5/15/2024,Available,"
","
","
",Hematology,Current,"
","
",3/12/2021,"
","
","
","
","
","
","
"
Desmopressin Acetate Spray,Ferring,888-337-7464,"Stimate, Spray, 1.5 mg/1 mL (NDC 0053-6871-00)",Reverified,3/15/2024,Unavailable,"
","
",Demand increase for the drug,Hematology,Current,"
","
",3/12/2021,"
","
","
","
","
","
","
"
"Desvenlafaxine Succinate Tablet, Extended Release",Pfizer Inc.,800-533-4535,"Pristiq, Tablet, Extended Release, 25 mg (NDC 59762-1210-3)",New,9/11/2023,"
",Discontinuation of the manufacture of the drug; Supply expected to exhaust November 2023,"
","
",Psychiatry,To Be Discontinued,9/11/2023,9/11/2023,9/11/2023,"
","
","
","
","
","
","
"
"Desvenlafaxine Succinate Tablet, Extended Release",Pfizer Inc.,800-533-4535,"Pristiq, Tablet, Extended Release, 100 mg (NDC 59762-1222-3)",New,6/20/2023,"
",Discontinuation of the manufacture of the drug; Supply expected to exhaust late July 2023,"
","
",Psychiatry,To Be Discontinued,6/20/2023,6/20/2023,6/20/2023,"
","
","
","
","
","
","
"
"Desvenlafaxine Succinate Tablet, Extended Release",Pfizer Inc.,800-533-4535,"Pristiq, Tablet, Extended Release, 50 mg (NDC 59762-1211-3)",New,6/20/2023,"
",Discontinuation of the manufacture of the drug,"
","
",Psychiatry,To Be Discontinued,6/20/2023,6/20/2023,6/20/2023,"
","
","
","
","
","
","
"
Dexamethasone Sodium Phosphate Injection,Eugia US LLC,888-238-7880,"Injection, 10 mg/1 mL (NDC 55150-304-25)",Revised,4/25/2024,Unavailable,On backorder. Recovery: TBD. Check wholesalers for inventory,"
",Demand increase for the drug,Dermatology; Endocrinology/Metabolism; Gastroenterology; Hematology; Neurology; Oncology; Ophthalmology; Other; Pulmonary/Allergy; Rheumatology,Current,"
","
",2/8/2019,"
","
","
","
","
","
","
"
Dexamethasone Sodium Phosphate Injection,Eugia US LLC,888-238-7880,"Injection, 100 mg/10 mL (NDC 55150-305-10)",Revised,4/25/2024,Available,Check wholesalers for inventory,"
","
",Dermatology; Endocrinology/Metabolism; Gastroenterology; Hematology; Neurology; Oncology; Ophthalmology; Other; Pulmonary/Allergy; Rheumatology,Current,"
","
",2/8/2019,"
","
","
","
","
","
","
"
Dexamethasone Sodium Phosphate Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Injection, 4 mg/1 mL (NDC 76045-106-10)",Revised,6/5/2024,Limited Availability,6 month expiry available upon request.,"
",Demand increase for the drug,Dermatology; Endocrinology/Metabolism; Gastroenterology; Hematology; Neurology; Oncology; Ophthalmology; Other; Pulmonary/Allergy; Rheumatology,Current,"
","
",2/8/2019,"
","
","
","
","
","
","
"
Dexamethasone Sodium Phosphate Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Injection, 10 mg/1 mL (NDC 76045-109-10)",Revised,6/5/2024,Available,Check wholesalers for inventory.,"
","
",Dermatology; Endocrinology/Metabolism; Gastroenterology; Hematology; Neurology; Oncology; Ophthalmology; Other; Pulmonary/Allergy; Rheumatology,Current,"
","
",2/8/2019,"
","
","
","
","
","
","
"
Dexamethasone Sodium Phosphate Injection,"Mylan Institutional, a Viatris Company",800-796-9526,"Injection, 4 mg/1 mL (NDC 67457-423-12)",Reverified,5/30/2024,Available,"
","
","
",Dermatology; Endocrinology/Metabolism; Gastroenterology; Hematology; Neurology; Oncology; Ophthalmology; Other; Pulmonary/Allergy; Rheumatology,Current,"
","
",2/8/2019,"
","
","
","
","
","
","
"
Dexamethasone Sodium Phosphate Injection,"Mylan Institutional, a Viatris Company",800-796-9526,"Injection, 4 mg/1 mL (NDC 67457-422-54)",Reverified,5/30/2024,Available,"
","
","
",Dermatology; Endocrinology/Metabolism; Gastroenterology; Hematology; Neurology; Oncology; Ophthalmology; Other; Pulmonary/Allergy; Rheumatology,Current,"
","
",2/8/2019,"
","
","
","
","
","
","
"
Dexamethasone Sodium Phosphate Injection,"Mylan Institutional, a Viatris Company",800-796-9526,"Injection, 4 mg/1 mL (NDC 67457-421-30)",Reverified,5/30/2024,Available,"
","
","
",Dermatology; Endocrinology/Metabolism; Gastroenterology; Hematology; Neurology; Oncology; Ophthalmology; Other; Pulmonary/Allergy; Rheumatology,Current,"
","
",2/8/2019,"
","
","
","
","
","
","
"
Dexamethasone Sodium Phosphate Injection,"Mylan Institutional, a Viatris Company",800-796-9526,"Injection, 10 mg/1 mL (NDC 67457-420-10)",Reverified,5/30/2024,Available,"
","
","
",Dermatology; Endocrinology/Metabolism; Gastroenterology; Hematology; Neurology; Oncology; Ophthalmology; Other; Pulmonary/Allergy; Rheumatology,Current,"
","
",2/8/2019,"
","
","
","
","
","
","
"
Dexamethasone Sodium Phosphate Injection,Eugia US LLC,888-238-7880,"Injection, 4 mg/1 mL (NDC 55150-237-01)",Revised,4/25/2024,Unavailable,Intermittent availability expected,"
",Demand increase for the drug,Dermatology; Endocrinology/Metabolism; Gastroenterology; Hematology; Neurology; Oncology; Ophthalmology; Other; Pulmonary/Allergy; Rheumatology,Current,"
","
",2/8/2019,"
","
","
","
","
","
","
"
Dexamethasone Sodium Phosphate Injection,Eugia US LLC,888-238-7880,"Injection, 4 mg/1 mL (NDC 55150-238-05)",Revised,4/25/2024,Unavailable,Intermittent availability expected,"
",Demand increase for the drug,Dermatology; Endocrinology/Metabolism; Gastroenterology; Hematology; Neurology; Oncology; Ophthalmology; Other; Pulmonary/Allergy; Rheumatology,Current,"
","
",2/8/2019,"
","
","
","
","
","
","
"
Dexamethasone Sodium Phosphate Injection,Eugia US LLC,888-238-7880,"Injection, 4 mg/1 mL (NDC 55150-239-30)",Revised,4/25/2024,Unavailable,On backorder. Recovery: May. Check wholesalers for inventory,"
",Demand increase for the drug,Dermatology; Endocrinology/Metabolism; Gastroenterology; Hematology; Neurology; Oncology; Ophthalmology; Other; Pulmonary/Allergy; Rheumatology,Current,"
","
",2/8/2019,"
","
","
","
","
","
","
"
Dexamethasone Sodium Phosphate Injection,"Somerset Therapeutics, LLC",732-554-1019,"Dexamethasone Sodium Phosphate Preservative Free, Injection, 10 mg/1 mL (NDC 70069-021-25)",Reverified,5/31/2024,Available,"
","
","
",Dermatology; Endocrinology/Metabolism; Gastroenterology; Hematology; Neurology; Oncology; Ophthalmology; Other; Pulmonary/Allergy; Rheumatology,Current,"
","
",2/8/2019,"
","
","
","
","
","
","
"
Dexamethasone Sodium Phosphate Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Injection, 4 mg/1 mL (NDC 63323-165-05)",Revised,6/5/2024,Available,Check wholesalers for inventory.,"
","
",Dermatology; Endocrinology/Metabolism; Gastroenterology; Hematology; Neurology; Oncology; Ophthalmology; Other; Pulmonary/Allergy; Rheumatology,Current,"
","
",2/8/2019,"
","
","
","
","
","
","
"
Dexamethasone Sodium Phosphate Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Injection, 10 mg/1 mL (NDC 63323-516-10)",Revised,6/5/2024,Unavailable,Backordered. Next release June 2024; Check wholesaler inventory,"
",Delay in shipping of the drug,Dermatology; Endocrinology/Metabolism; Gastroenterology; Hematology; Neurology; Oncology; Ophthalmology; Other; Pulmonary/Allergy; Rheumatology,Current,"
","
",2/8/2019,"
","
","
","
","
","
","
"
Dexamethasone Sodium Phosphate Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Injection, 4 mg/1 mL (NDC 63323-165-30)",Revised,6/5/2024,Available,Check wholesalers for inventory,"
","
",Dermatology; Endocrinology/Metabolism; Gastroenterology; Hematology; Neurology; Oncology; Ophthalmology; Other; Pulmonary/Allergy; Rheumatology,Current,"
","
",2/8/2019,"
","
","
","
","
","
","
"
Dexamethasone Sodium Phosphate Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Injection, 4 mg/1 mL (NDC 63323-165-01)",Revised,6/5/2024,Available,Check wholesalers for inventory.,"
","
",Dermatology; Endocrinology/Metabolism; Gastroenterology; Hematology; Neurology; Oncology; Ophthalmology; Other; Pulmonary/Allergy; Rheumatology,Current,"
","
",2/8/2019,"
","
","
","
","
","
","
"
Dexamethasone Sodium Phosphate Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Dexamethasone Sodium Phosphate Preservative Free, Injection, 10 mg/1 mL (NDC 63323-506-01)",Revised,6/5/2024,Available,Check wholesalers for inventory,"
",Delay in shipping of the drug,Dermatology; Endocrinology/Metabolism; Gastroenterology; Hematology; Neurology; Oncology; Ophthalmology; Other; Pulmonary/Allergy; Rheumatology,Current,"
","
",2/8/2019,"
","
","
","
","
","
","
"
Dexamethasone Sodium Phosphate Injection,"Hikma Pharmaceuticals USA, Inc.",800-631-2174,"Dexamethasone Sodium Phosphate Injection, USP, Injection, 4 mg/1 mL (NDC 0641-6145-25)",Revised,5/17/2024,Available,"
","
","
",Dermatology; Endocrinology/Metabolism; Gastroenterology; Hematology; Neurology; Oncology; Ophthalmology; Other; Pulmonary/Allergy; Rheumatology,Current,"
","
",2/8/2019,"
","
","
","
","
","
","
"
Dexamethasone Sodium Phosphate Injection,"Hikma Pharmaceuticals USA, Inc.",800-631-2174,"Dexamethasone Sodium Phosphate Injection, USP, Injection, 4 mg/1 mL (NDC 0641-6146-25)",Revised,5/17/2024,Available,"
","
","
",Dermatology; Endocrinology/Metabolism; Gastroenterology; Hematology; Neurology; Oncology; Ophthalmology; Other; Pulmonary/Allergy; Rheumatology,Current,"
","
",2/8/2019,"
","
","
","
","
","
","
"
Dexamethasone Sodium Phosphate Injection,"Hikma Pharmaceuticals USA, Inc.",800-631-2174,"Dexamethasone Sodium Phosphate Injection, USP, Injection, 10 mg/1 mL (NDC 0641-0367-25)",Revised,5/17/2024,Available,"
","
","
",Dermatology; Endocrinology/Metabolism; Gastroenterology; Hematology; Neurology; Oncology; Ophthalmology; Other; Pulmonary/Allergy; Rheumatology,Current,"
","
",2/8/2019,"
","
","
","
","
","
","
"
"Dexamethasone, Tobramycin Suspension/ Drops",Novartis Pharmaceuticals Corporation,888-669-6682,"Tobradex, Suspension/ Drops, 1 mg/1 mL; 3 mg/1 mL (NDC 0078-0953-40)",New,6/26/2023,"
","Novartis Pharmaceuticals has made a business decision to permanently discontinue TOBRADEXÂ® (tobramycin and dexamethasone ophthalmic suspension) Sterile suspension. Discontinuation of the product is not due to manufacturing, product quality, safety, or efficacy concerns.  Product will be available until approximately September 2023.  The authorized generic, 2.5 mL NDC 61314-647-25, 5 mL NDC 61314-647-05 and 10 mL NDC 61314-647-10 will continue to be manufactured and available, distributed by Sandoz.  Other generic equivalents are also available.","
","
",Ophthalmology,To Be Discontinued,6/26/2023,6/26/2023,6/26/2023,"
","
","
","
","
","
","
"
"Dexamethasone, Tobramycin Suspension/ Drops",Novartis Pharmaceuticals Corporation,888-669-6682,"Tobradex, Suspension/ Drops, 1 mg/1 mL; 3 mg/1 mL (NDC 0078-0953-25)",New,6/26/2023,"
","Novartis Pharmaceuticals has made a business decision to permanently discontinue TOBRADEXÂ® (tobramycin and dexamethasone ophthalmic suspension) Sterile suspension. Discontinuation of the product is not due to manufacturing, product quality, safety, or efficacy concerns.  Product will be available until approximately September 2023.  The authorized generic, 2.5 mL NDC 61314-647-25, 5 mL NDC 61314-647-05 and 10 mL NDC 61314-647-10 will continue to be manufactured and available, distributed by Sandoz.  Other generic equivalents are also available.","
","
",Ophthalmology,To Be Discontinued,6/26/2023,6/26/2023,6/26/2023,"
","
","
","
","
","
","
"
"Dexamethasone, Tobramycin Suspension/ Drops",Novartis Pharmaceuticals Corporation,888-669-6682,"Tobradex, Suspension/ Drops, 1 mg/1 mL; 3 mg/1 mL (NDC 0078-0953-26)",New,6/26/2023,"
","Novartis Pharmaceuticals has made a business decision to permanently discontinue TOBRADEXÂ® (tobramycin and dexamethasone ophthalmic suspension) Sterile suspension. Discontinuation of the product is not due to manufacturing, product quality, safety, or efficacy concerns.  Product will be available until approximately September 2023.  The authorized generic, 2.5 mL NDC 61314-647-25, 5 mL NDC 61314-647-05 and 10 mL NDC 61314-647-10 will continue to be manufactured and available, distributed by Sandoz.  Other generic equivalents are also available.","
","
",Ophthalmology,To Be Discontinued,6/26/2023,6/26/2023,6/26/2023,"
","
","
","
","
","
","
"
Dexmedetomidine Hydrochloride Injection,Pfizer Inc.,844-646-4398,"Precedex, Injection, 80 mcg/20 mL (4 mcg/mL) (NDC 0409-3301-10)",Revised,5/31/2024,Available,"
","
","
",Anesthesia,Current,"
","
",4/10/2020,"
","
","
","
","
","
","
"
Dexmedetomidine Hydrochloride Injection,Pfizer Inc.,844-646-4398,"Precedex, Injection, 200 mcg/50 mL (4 mcg/mL) (NDC 0409-4596-20)",Revised,5/31/2024,Available,"
","
","
",Anesthesia,Current,"
","
",4/10/2020,"
","
","
","
","
","
","
"
Dexmedetomidine Hydrochloride Injection,Pfizer Inc.,844-646-4398,"Precedex, Injection, 400 mcg/100 mL (4 mcg/mL) (NDC 0409-0155-02)",Revised,5/31/2024,Limited Availability,Shortage per Manufacturer: Manufacturing Delay; Next Delivery and Estimated Recovery: June 2024,"
",Delay in shipping of the drug,Anesthesia,Current,"
","
",4/10/2020,"
","
","
","
","
","
","
"
Dexmedetomidine Hydrochloride Injection,Pfizer Inc.,844-646-4398,"Precedex, Injection, 400 mcg/100 mL (4 mcg/mL) (NDC 0409-1174-10)",Revised,5/31/2024,Available,"
","
","
",Anesthesia,Current,"
","
",4/10/2020,"
","
","
","
","
","
","
"
Dexmedetomidine Hydrochloride Injection,Pfizer Inc.,844-646-4398,"Precedex, Injection, 1000 mcg/250 mL Single Dose Glass Bottle (NDC 0409-1434-01)",Revised,5/31/2024,Available,"
","
","
",Anesthesia,Current,"
","
",4/10/2020,"
","
","
","
","
","
","
"
Dexmedetomidine Hydrochloride Injection,Pfizer Inc.,844-646-4398,"Precedex, Injection, 1000 mcg/250 mL Glass Bottle NovaPlus (NDC 0409-2815-01)",Revised,5/31/2024,Available,"
","
","
",Anesthesia,Current,"
","
",4/10/2020,"
","
","
","
","
","
","
"
Dexmedetomidine Hydrochloride Injection,Pfizer Inc.,844-646-4398,"Precedex, Injection, 200 mcg/50 mL (4 mcg/mL) (NDC 0409-1454-20)",Revised,5/31/2024,Available,"
","
","
",Anesthesia,Current,"
","
",4/10/2020,"
","
","
","
","
","
","
"
Dexmedetomidine Hydrochloride Injection,Gland Pharma Limited,855-273-0154,"Injection, 200 ug/2 mL (NDC 66794-230-42)",New,3/15/2024,Available,Marketed by Piramal Critical Care Inc.: 800-414-1901,"
","
",Anesthesia,Current,"
","
",4/10/2020,"
","
","
","
","
","
","
"
Dexmedetomidine Hydrochloride Injection,"Par Pharmaceutical, Inc.",800-828-9393,"Injection, 4 ug/1 mL (NDC 42023-186-20)",Revised,5/15/2024,Limited Availability,Please check wholesalers for inventory,"
",Other,Anesthesia,Current,"
","
",4/10/2020,"
","
","
","
","
","
","
"
Dexmedetomidine Hydrochloride Injection,"Par Pharmaceutical, Inc.",800-828-9393,"Injection, 4 ug/1 mL (NDC 42023-187-10)",Revised,5/15/2024,Limited Availability,Please check wholesalers for inventory,"
",Other,Anesthesia,Current,"
","
",4/10/2020,"
","
","
","
","
","
","
"
Dexmedetomidine Hydrochloride Injection,"Mylan Institutional, a Viatris Company",800-796-9526,"Dexmedetomidine Hydrochloride, Injection, 200 ug/50 mL (NDC 67457-924-50)",Revised,5/30/2024,Available,"
","
","
",Anesthesia,Current,"
","
",4/10/2020,"
","
","
","
","
","
","
"
