Generic Name,Company Name, Contact Info, Presentation, Type of Update,Date of Update, Availability Information, Related Information, Resolved Note, Reason for Shortage, Therapeutic Category, Status, Change Date, Date Discontinued, Initial Posting Date, Generic Name Note, Generic Name Link , Company Info Link, Availability Link, Related Info Link,   Resolved Note Link, Discontinued Note Link
Amphetamine Aspartate; Amphetamine Sulfate; Dextroamphetamine Saccharate; Dextroamphetamine Sulfate Tablets,Sandoz,800-525-8747,"10 mg, 100 Count Bottle (NDC 0185-0842-01)",Reverified,3/30/2020,Available,"
","
",Demand increase for the drug,Psychiatry,Current,"
","
",9/12/2019,"
","
","
","
","
","
","
"
Amphetamine Aspartate; Amphetamine Sulfate; Dextroamphetamine Saccharate; Dextroamphetamine Sulfate Tablets,Sandoz,800-525-8747,"5 mg, 100 Count Bottle (NDC 0185-0831-01)",Reverified,3/30/2020,Available,"
","
",Demand increase for the drug,Psychiatry,Current,"
","
",9/12/2019,"
","
","
","
","
","
","
"
Amphetamine Aspartate; Amphetamine Sulfate; Dextroamphetamine Saccharate; Dextroamphetamine Sulfate Tablets,Teva Pharmaceuticals,800-545-8800,Adderall(R) Tablets 10mg 100 (NDC 57844-0110-01),Revised,3/17/2020,Product is Available,"
","
","
",Psychiatry,Current,"
","
",9/12/2019,"
","
","
","
","
","
","
"
Amphetamine Aspartate; Amphetamine Sulfate; Dextroamphetamine Saccharate; Dextroamphetamine Sulfate Tablets,Teva Pharmaceuticals,800-545-8800,Adderall(R) Tablets 12.5mg 100 (NDC 57844-0112-01),Revised,3/17/2020,Product is Available,"
","
","
",Psychiatry,Current,"
","
",9/12/2019,"
","
","
","
","
","
","
"
Amphetamine Aspartate; Amphetamine Sulfate; Dextroamphetamine Saccharate; Dextroamphetamine Sulfate Tablets,Teva Pharmaceuticals,800-545-8800,Adderall(R) Tablets 15mg 100 (NDC 57844-0115-01),Revised,3/17/2020,Product is Available,"
","
","
",Psychiatry,Current,"
","
",9/12/2019,"
","
","
","
","
","
","
"
Amphetamine Aspartate; Amphetamine Sulfate; Dextroamphetamine Saccharate; Dextroamphetamine Sulfate Tablets,Teva Pharmaceuticals,800-545-8800,Adderall(R) Tablets 20mg 100 (NDC 57844-0120-01),Revised,3/17/2020,Product is Available,"
","
","
",Psychiatry,Current,"
","
",9/12/2019,"
","
","
","
","
","
","
"
Amphetamine Aspartate; Amphetamine Sulfate; Dextroamphetamine Saccharate; Dextroamphetamine Sulfate Tablets,Teva Pharmaceuticals,800-545-8800,Adderall(R) Tablets 30mg 100 (NDC 57844-0130-01),Revised,3/17/2020,Product is Available,"
","
","
",Psychiatry,Current,"
","
",9/12/2019,"
","
","
","
","
","
","
"
Amphetamine Aspartate; Amphetamine Sulfate; Dextroamphetamine Saccharate; Dextroamphetamine Sulfate Tablets,Teva Pharmaceuticals,800-545-8800,Adderall(R) Tablets 5mg 100 (NDC 57844-0105-01),Revised,3/17/2020,Product is Available,"
","
","
",Psychiatry,Current,"
","
",9/12/2019,"
","
","
","
","
","
","
"
Amphetamine Aspartate; Amphetamine Sulfate; Dextroamphetamine Saccharate; Dextroamphetamine Sulfate Tablets,Teva Pharmaceuticals,800-545-8800,Adderall(R) Tablets 7.5mg 100 (NDC 57844-0117-01),Revised,3/17/2020,Product is Available,"
","
","
",Psychiatry,Current,"
","
",9/12/2019,"
","
","
","
","
","
","
"
Amphetamine Aspartate; Amphetamine Sulfate; Dextroamphetamine Saccharate; Dextroamphetamine Sulfate Tablets,Mylan Pharmaceuticals Inc.,800-796-9526,5mg [1.25/1.25/1.25/1.25mg] 100s (NDC 0378-4541-01),Reverified,3/20/2020,Out of Stock – Resupply TBD,"
","
",Other,Psychiatry,Current,"
","
",9/12/2019,"
","
","
","
","
","
","
"
Amphetamine Aspartate; Amphetamine Sulfate; Dextroamphetamine Saccharate; Dextroamphetamine Sulfate Tablets,Mylan Pharmaceuticals Inc.,800-796-9526,7.5mg [1.875/1.875/1.875/1.875mg] 100s (NDC 0378-4542-01),Reverified,3/20/2020,Out of Stock – Resupply TBD,"
","
",Other,Psychiatry,Current,"
","
",9/12/2019,"
","
","
","
","
","
","
"
Amphetamine Aspartate; Amphetamine Sulfate; Dextroamphetamine Saccharate; Dextroamphetamine Sulfate Tablets,Mylan Pharmaceuticals Inc.,800-796-9526,10mg [2.5/2.5/2.5/2.5mg] 100s (NDC 0378-4543-01),Reverified,3/20/2020,Out of Stock – Resupply TBD,"
","
",Other,Psychiatry,Current,"
","
",9/12/2019,"
","
","
","
","
","
","
"
Amphetamine Aspartate; Amphetamine Sulfate; Dextroamphetamine Saccharate; Dextroamphetamine Sulfate Tablets,Mylan Pharmaceuticals Inc.,800-796-9526,12.5mg [3.125/3.125/3.125/3.125mg] 100s (NDC 0378-4544-01),Reverified,3/20/2020,Out of Stock – Resupply TBD,"
","
",Other,Psychiatry,Current,"
","
",9/12/2019,"
","
","
","
","
","
","
"
Amphetamine Aspartate; Amphetamine Sulfate; Dextroamphetamine Saccharate; Dextroamphetamine Sulfate Tablets,Mylan Pharmaceuticals Inc.,800-796-9526,15mg [3.75/3.75/3.75/3.75mg] 100s (NDC 0378-4545-01),Reverified,3/20/2020,Out of Stock – Resupply TBD,"
","
",Other,Psychiatry,Current,"
","
",9/12/2019,"
","
","
","
","
","
","
"
Amphetamine Aspartate; Amphetamine Sulfate; Dextroamphetamine Saccharate; Dextroamphetamine Sulfate Tablets,Mylan Pharmaceuticals Inc.,800-796-9526,20mg [5/5/5/5mg] 100s (NDC 0378-4546-01),Reverified,3/20/2020,Out of Stock – Resupply TBD,"
","
",Other,Psychiatry,Current,"
","
",9/12/2019,"
","
","
","
","
","
","
"
Amphetamine Aspartate; Amphetamine Sulfate; Dextroamphetamine Saccharate; Dextroamphetamine Sulfate Tablets,Mylan Pharmaceuticals Inc.,800-796-9526,30mg [7.5/7.5/7.5/7.5mg] 100s (NDC 0378-4547-01),Reverified,3/20/2020,Out of Stock – Resupply TBD,"
","
",Other,Psychiatry,Current,"
","
",9/12/2019,"
","
","
","
","
","
","
"
Amphetamine Aspartate; Amphetamine Sulfate; Dextroamphetamine Saccharate; Dextroamphetamine Sulfate Tablets,Aurobindo Pharma,732-839-9400,"Amphetamine Mixed Salts Tablets C-II 5 mg, 100 (NDC 13107-0068-01)",Revised,4/1/2020,Available,"
","
",Demand increase for the drug,Psychiatry,Current,"
","
",9/12/2019,"
","
","
","
","
","
","
"
Amphetamine Aspartate; Amphetamine Sulfate; Dextroamphetamine Saccharate; Dextroamphetamine Sulfate Tablets,Aurobindo Pharma,732-839-9400,"Amphetamine Mixed Salts Tablets C-II 10 mg, 100 (NDC 13107-0070-01)",Revised,4/1/2020,Available,"
","
",Demand increase for the drug,Psychiatry,Current,"
","
",9/12/2019,"
","
","
","
","
","
","
"
Amphetamine Aspartate; Amphetamine Sulfate; Dextroamphetamine Saccharate; Dextroamphetamine Sulfate Tablets,Aurobindo Pharma,732-839-9400,"Amphetamine Mixed Salts Tablets C-II 15 mg, 100 (NDC 13107-0072-01)",Revised,4/1/2020,Available,"
","
",Demand increase for the drug,Psychiatry,Current,"
","
",9/12/2019,"
","
","
","
","
","
","
"
Amphetamine Aspartate; Amphetamine Sulfate; Dextroamphetamine Saccharate; Dextroamphetamine Sulfate Tablets,Aurobindo Pharma,732-839-9400,"Amphetamine Mixed Salts Tablets C-II 20 mg, 100 (NDC 13107-0073-01)",Revised,4/1/2020,Available,"
","
",Demand increase for the drug,Psychiatry,Current,"
","
",9/12/2019,"
","
","
","
","
","
","
"
Amphetamine Aspartate; Amphetamine Sulfate; Dextroamphetamine Saccharate; Dextroamphetamine Sulfate Tablets,Aurobindo Pharma,732-839-9400,"Amphetamine Mixed Salts Tablets C-II 30 mg, 100 (NDC 13107-0074-01)",Revised,4/1/2020,Available,"
","
",Demand increase for the drug,Psychiatry,Current,"
","
",9/12/2019,"
","
","
","
","
","
","
"
Amphetamine Aspartate; Amphetamine Sulfate; Dextroamphetamine Saccharate; Dextroamphetamine Sulfate Tablets,Teva Pharmaceuticals,800-545-8800,12.5  mg 100 count (NDC 0555-0776-02),Revised,3/17/2020,Product is Available,"
","
","
",Psychiatry,Current,"
","
",9/12/2019,"
","
","
","
","
","
","
"
Amphetamine Aspartate; Amphetamine Sulfate; Dextroamphetamine Saccharate; Dextroamphetamine Sulfate Tablets,Teva Pharmaceuticals,800-545-8800,15  mg 100 count (NDC 0555-0777-02),Revised,3/17/2020,Product is Available,"
","
","
",Psychiatry,Current,"
","
",9/12/2019,"
","
","
","
","
","
","
"
Amphetamine Aspartate; Amphetamine Sulfate; Dextroamphetamine Saccharate; Dextroamphetamine Sulfate Tablets,Teva Pharmaceuticals,800-545-8800,7.5  mg 100 count (NDC 0555-0775-02),Revised,3/17/2020,Product is Available,"
","
","
",Psychiatry,Current,"
","
",9/12/2019,"
","
","
","
","
","
","
"
Amphetamine Aspartate; Amphetamine Sulfate; Dextroamphetamine Saccharate; Dextroamphetamine Sulfate Tablets,Teva Pharmaceuticals,800-545-8800,10  mg 100 count (NDC 0555-0972-02),Revised,3/17/2020,Product is Available,"
","
","
",Psychiatry,Current,"
","
",9/12/2019,"
","
","
","
","
","
","
"
Amphetamine Aspartate; Amphetamine Sulfate; Dextroamphetamine Saccharate; Dextroamphetamine Sulfate Tablets,Teva Pharmaceuticals,800-545-8800,20 mg 100 count (NDC 0555-0973-02),Revised,3/17/2020,Product is Available,"
","
","
",Psychiatry,Current,"
","
",9/12/2019,"
","
","
","
","
","
","
"
Amphetamine Aspartate; Amphetamine Sulfate; Dextroamphetamine Saccharate; Dextroamphetamine Sulfate Tablets,Teva Pharmaceuticals,800-545-8800,30 mg 100 count (NDC 0555-0974-02),Revised,3/17/2020,Product is Available,"
","
","
",Psychiatry,Current,"
","
",9/12/2019,"
","
","
","
","
","
","
"
Amphetamine Aspartate; Amphetamine Sulfate; Dextroamphetamine Saccharate; Dextroamphetamine Sulfate Tablets,Teva Pharmaceuticals,800-545-8800,5 mg 100 count (NDC 0555-0971-02),Revised,3/17/2020,Product is Available,"
","
","
",Psychiatry,Current,"
","
",9/12/2019,"
","
","
","
","
","
","
"
Anagrelide Hydrochloride Capsules,Teva Pharmaceuticals,800-545-8800,1 MG 100 Capsules (NDC 0172-5240-60),Reverified,3/17/2020,Product on backorder,Expected recovery April 2020,"
",Requirements related to complying with good manufacturing practices,Hematology,Current,"
","
",10/29/2019,"
","
","
","
","
","
","
"
Anagrelide Hydrochloride Capsules,Teva Pharmaceuticals,800-545-8800,0.5 MG 100 Capsules (NDC 0172-5241-60),Reverified,3/17/2020,Product on backorder,Expected recovery April 2020,"
",Requirements related to complying with good manufacturing practices,Hematology,Current,"
","
",10/29/2019,"
","
","
","
","
","
","
"
Anagrelide Hydrochloride Capsules,Shire US Inc. now part of Takeda,800-828-2088,"AGRYLIN 0.5 mg Capsule,100 capsules in 1 bottle (NDC 54092-063-01)",Reverified,12/2/2019,Available,Takeda is actively working to mitigate a recent unexpected increase in demand for the product.,"
",Demand increase for the drug,Hematology,Current,"
","
",10/29/2019,"
","
","
","
","
","
","
"
Anagrelide Hydrochloride Capsules,Torrent Pharma Inc.,908-280-3333,0.5 mg per capsule Bottles of 100 (NDC 13668-453-01),Revised,2/18/2020,Available and shipping,"
","
",Requirements related to complying with good manufacturing practices,Hematology,Current,"
","
",10/29/2019,"
","
","
","
","
","
","
"
Anagrelide Hydrochloride Capsules,Torrent Pharma Inc.,908-280-3333,"1 mg per capsule, Bottles of 100 (NDC 13668-462-01)",Revised,2/18/2020,Available and shipping,"
","
",Requirements related to complying with good manufacturing practices,Hematology,Current,"
","
",10/29/2019,"
","
","
","
","
","
","
"
Anastrozole Tablets,Apotex Corp.,800-706-5575,1 mg tablets (NDC 60505-2985-3),New,1/21/2020,"
","
","
","
",Oncology,To be Discontinued,1/21/2020,1/21/2020,1/21/2020,"
","
","
","
","
","
","
"
Argatroban Injection,Novartis,888-669-6682,"250 mg/2.5 mL (100 mg/mL), single dose vial (NDC 0078-0930-61)",New,1/15/2020,"
","Novartis Pharmaceuticals has made a business decision to permanently discontinue the product Argatroban Injection, Vial 250 mg/2.5 mL.","
","
",Hematology,To be Discontinued,1/15/2020,1/15/2020,1/15/2020,"
","
","
","
","
","
","
"
Asparaginase Erwinia Chrysanthemi (Erwinaze),"Jazz Pharmaceuticals, Inc.",800-520-5568,"ERWINAZE 10,000 IU lyophilized powder supplied in a clear 3 mL glass vial 5 vial carton (NDC 57902-249-05)",Revised,3/9/2020,Out of stock.  For further information and to sign up for supply alerts by Jazz Pharmaceuticals please visit Erwinazesupply.com https://erwinazesupply.com/,"
","
",Other,Hematology;Oncology;Pediatric,Current,"
","
",10/14/2016,"
","
","
","
",https://www.fda.gov/media/134202/download,"
","
"
Asparaginase Erwinia Chrysanthemi (Erwinaze),"Jazz Pharmaceuticals, Inc.",800-520-5568,"ERWINAZE 10,000 IU lyophilized powder supplied in a clear 3 mL glass vial 1 vial (NDC 57902-249-01)",Revised,3/9/2020,Out of stock.  For further information and to sign up for supply alerts by Jazz Pharmaceuticals please visit Erwinazesupply.com https://erwinazesupply.com/,"
","
",Other,Hematology;Oncology;Pediatric,Current,"
","
",10/14/2016,"
","
","
","
",https://www.fda.gov/media/134202/download,"
","
"
"Atracurium Besylate Injection, USP",Mylan Institutional,800-796-9526,"10 mg/mL, 10 mL, 10PK (NDC 67457-698-10)",New,9/24/2019,"
","
","
","
",Anesthesia,To be Discontinued,9/24/2019,9/24/2019,9/24/2019,"
","
","
","
","
","
","
"
"Atracurium Besylate Injection, USP",Mylan Institutional,800-796-9526,"10 mg/mL, 5 mL, 10 PK (NDC 67457-699-05)",New,9/24/2019,"
","
","
","
",Anesthesia,To be Discontinued,9/24/2019,9/24/2019,9/24/2019,"
","
","
","
","
","
","
"
Atropine Sulfate Injection,"Fresenius Kabi USA, LLC",888-386-1300,8 mg per 20 mL (0.4 mg per mL); MDV; (NDC 63323-580-20),Reverified,3/24/2020,Available,Check wholesaler inventory,"
",Demand increase for the drug,Anesthesia;Neurology;Pediatric,Current,"
","
","
","
","
","
","
","
","
","
"
Atropine Sulfate Injection,"Amphastar Pharmaceuticals, Inc./IMS",800-423-4136,"0.1 mg/mL; 10 mL Luer-Jet Prefilled Syringe (NDC 76329-3339-1, Old NDC 0548-3339-00)",Reverified,3/31/2020,Available,"
","
","
",Anesthesia;Neurology;Pediatric,Current,"
","
","
","
","
","
","
","
","
","
"
Atropine Sulfate Injection,"Hospira, Inc.",844-646-4398,1 mg/10 mL (0.1 mg/mL); Ansyr Plastic Syringe,Reverified,3/25/2020,Next Delivery: April 2020; Estimated Recovery: December 2020,Check Wholesaler for Availability Shortage per Manufacturer: Manufacturing Delay,"
",Other,Anesthesia;Neurology;Pediatric,Current,"
","
","
","
","
","
","
",https://www.fda.gov/drugs/drug-shortages/search-list-extended-use-dates-assist-drug-shortages,"
","
"
,,,(NDC 0409-1630-10),,,,,,,,,,,,,,,,,,
Atropine Sulfate Injection,"Hospira, Inc.",844-646-4398,0.25 mg/5 mL (0.05 mg/mL); Ansyr Plastic Syringe,Reverified,3/25/2020,Next Delivery: April 2020; Estimated Recovery: May 2020,Shortage per Manufacturer: Manufacturing Delay,"
",Other,Anesthesia;Neurology;Pediatric,Current,"
","
","
","
","
","
","
",https://www.fda.gov/drugs/drug-shortages/search-list-extended-use-dates-assist-drug-shortages,"
","
"
,,,(NDC 0409-9630-05),,,,,,,,,,,,,,,,,,
Atropine Sulfate Injection,"Hospira, Inc.",844-646-4398,0.5 mg/5 mL (0.1 mg/mL); LifeShield Abboject Glass Syringe (NDC 0409-4910-34),Reverified,3/25/2020,Limited Supply Available. Next Delivery and Estimated Recovery: May 2020,Shortage per Manufacturer: Manufacturing Delay,"
",Other,Anesthesia;Neurology;Pediatric,Current,"
","
","
","
","
","
","
",https://www.fda.gov/drugs/drug-shortages/search-list-extended-use-dates-assist-drug-shortages,"
","
"
Atropine Sulfate Injection,"Hospira, Inc.",844-646-4398,1 mg/10 mL (0.1 mg/mL); LifeShield Abboject Glass Syringe (NDC 0409-4911-34),Reverified,3/25/2020,Limited Supply Available. Next Delivery: April 2020; Estimated Recovery: December 2020,Check Wholesaler for Availability Shortage per Manufacturer: Manufacturing Delay,"
",Other,Anesthesia;Neurology;Pediatric,Current,"
","
","
","
","
","
","
",https://www.fda.gov/drugs/drug-shortages/search-list-extended-use-dates-assist-drug-shortages,"
","
"
Atropine Sulfate Injection,American Regent/Luitpold,800-645-1706,"0.4 mg/mL, 1 mL single-dose vial, package of 25",Reverified,3/18/2020,Limited Availability,"American Regent is currently releasing the 0.4mg/mL, 1 mL vial, NDC 00517-0401-25","
",Demand increase for the drug,Anesthesia;Neurology;Pediatric,Current,"
","
","
","
","
","
","
","
","
","
"
,,,(NDC 00517-0401-25),,,,,,,,,,,,,,,,,,
Atropine Sulfate Injection,American Regent/Luitpold,800-645-1706,"1 mg/mL, 1 mL single-dose vial, package of 25 (NDC 00517-1010-25)",Reverified,3/18/2020,Limited Availability,"American Regent is currently releasing the 1mg/mL, 1 mL vial, (NDC 00517-1010-25)","
",Other,Anesthesia;Neurology;Pediatric,Current,"
","
","
","
","
","
","
","
","
","
"
Atropine Sulfate Injection,"Hikma Pharmaceuticals USA, Inc. (formerly West-Ward)",800-631-2174,"0.4 mg/mL, 20 mL vial (NDC 0641-6006-10)",Revised,2/7/2020,Product is currently on allocation.,Additional lots will be scheduled for manufacturing in the February - March 2020 timeframe.  Product will be made available as it is released.,"
",Demand increase for the drug,Anesthesia;Neurology;Pediatric,Current,"
","
","
","
","
","
","
","
","
","
"
Atropine Sulfate Ophthalmic Ointment,Bausch Health,800-321-4576,"1% (10 mg/g), 3.5 g tube (NDC 24208-825-55)",Revised,12/13/2019,Availability limited to product already in pharmacies until resumption of manufacturing in January 2020 and distribution in February 2020,Currently qualifying alternate supplier of inactive ingredient,"
",Shortage of an inactive ingredient,Ophthalmology,Current,"
","
",10/18/2019,"
","
","
","
","
","
","
"
Avelox® (moxifloxacin HCl) Tablets,Bayer,888-842-2937,Bottles of 30 Tablets (NDC 50419-530-01),New,2/1/2019,"
",Business decision to discontinue marketing in the US.,"
","
",Anti-Infective,To be Discontinued,2/1/2019,2/1/2019,2/1/2019,"
","
","
","
","
","
","
"
"AVYCAZ® (ceftazidime and avibactam) for Injection, 2 grams/0.5 grams",Allergan Sales LLC,800-678-1605,"2 g/1, .5 g/1 powder for solution 1 Single-use vials (NDC 0456-2700-01)",New,2/26/2020,Currently unavailable.  Duration of the shortage is yet to be determined.,"
","
",Other,Anti-Infective,Current,"
","
",2/26/2020,"
","
","
","
","
","
","
"
"AVYCAZ® (ceftazidime and avibactam) for Injection, 2 grams/0.5 grams",Allergan Sales LLC,800-678-1605,"2 g/1, .5 g/1 powder for solution Carton containing 10 vials  (NDC 0456-2700-10)",New,2/26/2020,Currently unavailable.  Duration of the shortage is yet to be determined.,"
","
",Other,Anti-Infective,Current,"
","
",2/26/2020,"
","
","
","
","
","
","
"
Azacitidine Injection,Teva Pharmaceuticals,800-545-8800,100 mg/1 unit (NDC 0591-2897-49),New,10/30/2019,"
",The product has not been marketed for an extended period of time. Teva made a business decision to discontinue this product.,"
","
",Oncology,To be Discontinued,10/30/2019,10/30/2019,10/30/2019,"
","
","
","
","
","
","
"
Azithromycin (Azasite) Ophthalmic Solution 1%,Akorn Pharmaceuticals,800-932-5676,Azasite (Azithromycin Ophthalmic Solution) 1% 2.5 mL in 5 mL bottle (NDC 17478-307-03),Revised,9/11/2019,"
","
","
","
",Ophthalmology,Resolved,9/11/2019,"
",5/9/2018,"
","
","
","
","
","
","
"
Bacitracin Ophthalmic Ointment,Perrigo Pharmaceuticals,866-634-9120,Bacitracin Ophthalmic Ointment 3.5 g (NDC 0574-4022-35),Reverified,12/10/2019,On backorder. Expected release early January 2020,"
","
",Requirements related to complying with good manufacturing practices,Ophthalmology,Current,"
","
",10/23/2019,"
","
","
","
","
","
","
"
Belatacept (Nulojix) Lyophilized Powder for Injection,Bristol Myers Squibb Co.,800-721-5072 ; 877-417-1523,20cc vial 250mg lyophilized powder per vial for IV infusion (NDC 0003-0371-13),Reverified,12/16/2019,"No disruption to existing patients is anticipated. Until further notice, BMS will continue to limit distribution of NULOJIX via the US NULOJIX Distribution Program, initiated 15-Feb-2017. Starting in August 2018, the restrictions of the NDP will be eased to allow for expansion of use to appropriate new patients if the treating physician determines that Nulojix is the best treatment option for the patient.  For further information, contact BMS Medical Information.",Increased demand for the drug exacerbated by a delay in transition to a more efficient manufacturing process.,"
",Demand increase for the drug,Transplant,Current,"
","
",3/6/2017,"
","
","
","
","
","
","
"
Benzyl Alcohol (Ulesfia) Lotion 5%,Shionogi Inc.,800-849-9707,Ulesfia (benzyl alcohol) lotion 5% (50 mg/g of lotion) Bottles (NDC 69202-780-08),New,9/18/2019,"
","Business decision to discontinue marketing in the US. This product discontinuation is not related to product quality, safety, or efficacy.","
","
",Dermatology,To be Discontinued,9/18/2019,9/18/2019,9/18/2019,"
","
","
","
","
","
","
"
