Generic Name,Company Name, Contact Info, Presentation, Type of Update,Date of Update, Availability Information, Related Information, Resolved Note, Reason for Shortage, Therapeutic Category, Status, Change Date, Date Discontinued, Initial Posting Date, Generic Name Note, Generic Name Link , Company Info Link, Availability Link, Related Info Link,   Resolved Note Link, Discontinued Note Link
Cysteamine Hydrochloride Ophthalmic Solution,"Leadiant Biosciences, Inc.",866-634-2765,"0.44%, 15 mL bottle (old NDC 54482-020-01) (NEW NDC 54482-020-02)",Revised,6/8/2022,"
","
","NDC 54482-020-01 has been discontinued and replaced by NDC 54482-020-02, which is available.","
",Ophthalmology,Resolved,"
","
",10/27/2020,"
","
","
","
","
","
","
"
Cysteine Hydrochloride Injection,"Exela Pharma Sciences, LLC",828-758-5474 ext. 154 or 230,Elcys (Cysteine Hydrochloride injection) 500mg/10ml Single-dose vials (NDC 51754-1007-1) Packaged as 10 per carton (NDC 51754-1007-3),Revised,9/3/2019,"
","
",Available,"
",Other;Pediatric,Resolved,"
","
",7/19/2016,"
","
","
","
","
","
","
"
Cytarabine Injection,"Fresenius Kabi USA, LLC",888-386-1300,"2 g/20 mL (100 mg/mL), single dose vial (NDC 63323-120-20)",Reverified,1/26/2023,Available,Check wholesalers for inventory,"
",Manufacturing delay,Oncology;Pediatric,Current,"
","
",9/24/2021,"
","
","
","
","
","
","
"
Cytarabine Injection,"Hospira, Inc.",844-646-4398,"100 mg/5 mL (20 mg/mL), single dose vial (NDC 61703-305-38)",Revised,1/20/2023,Available,"
","
","
",Oncology;Pediatric,Current,"
","
",9/24/2021,"
","
","
","
","
","
","
"
Cytarabine Injection,"Hospira, Inc.",844-646-4398,"2 g/20 mL (100 mg/mL), single dose vial (NDC 61703-319-22)",Revised,1/20/2023,Limited Supply Available. Next Delivery: January 2023; Estimated Recovery: March 2023,"
","
",Demand increase for the drug,Oncology;Pediatric,Current,"
","
",9/24/2021,"
","
","
","
","
","
","
"
Cytarabine Injection,"Hospira, Inc.",844-646-4398,"500 mg/25 mL (20 mg/mL), multiple dose vial (NDC 61703-304-36)",Revised,1/20/2023,Available,"
","
",Other,Oncology;Pediatric,Current,"
","
",9/24/2021,"
","
","
","
","
","
","
"
Cytarabine Injection,"Hospira, Inc.",844-646-4398,"1,000 mg/50 mL (20 mg/mL), pharmacy bulk vial (NDC 61703-303-46)",Revised,1/20/2023,Next Delivery: July 2023; Estimated Recovery: September 2023,"
","
",Demand increase for the drug,Oncology;Pediatric,Current,"
","
",9/24/2021,"
","
","
","
","
","
","
"
Cytarabine Injection,"Meitheal Pharmaceuticals, Inc.",844-824-8426,"2 g/20 mL (100 mg/mL), single dose vial (NDC 71288-109-20)",Revised,11/10/2022,Available.,Check wholesalers for inventory. Next release not determined at this time due to shortage of stoppers.,"
","
",Oncology;Pediatric,Current,"
","
",9/24/2021,"
","
","
","
","
","
","
"
Cytarabine Injection,"Mylan Institutional, a Viatris company",800-796-9526,"2 g/20 mL (100 mg/mL), single dose vial (NDC 67457-452-20)",Reverified,11/10/2021,Unavailable,"
","
","
",Oncology;Pediatric,Current,"
","
",9/24/2021,"
","
","
","
",https://www.accessdata.fda.gov/scripts/drugshortages/dsp_ActiveIngredientDetails.cfm?AI=Cytarabine+Injection&st=d&tab=tabs-2,"
","
"
Cytarabine Injection,"Mylan Institutional, a Viatris company",800-796-9526,"100 mg/5 mL (20 mg/mL), single dose vial (NDC 67457-455-52)",Reverified,11/10/2021,Unavailable,"
","
","
",Oncology;Pediatric,Current,"
","
",9/24/2021,"
","
","
","
",https://www.accessdata.fda.gov/scripts/drugshortages/dsp_ActiveIngredientDetails.cfm?AI=Cytarabine+Injection&st=d&tab=tabs-2,"
","
"
Cytarabine Injection,"Mylan Institutional, a Viatris company",800-796-9526,"1000 mg/50 mL (20 mg/mL), pharmacy bulk vial (NDC 67457-454-50)",Reverified,11/10/2021,Unavailable,"
","
","
",Oncology;Pediatric,Current,"
","
",9/24/2021,"
","
","
","
",https://www.accessdata.fda.gov/scripts/drugshortages/dsp_ActiveIngredientDetails.cfm?AI=Cytarabine+Injection&st=d&tab=tabs-2,"
","
"
Cytotec (Misoprostol) Tablets,Pfizer Pharmaceuticals,800-533-4535,100 mcg tablets; Bottle of 120 (NDC 0025-1451-20),New,6/11/2021,"
","
","
","
",Gastroenterology,To be Discontinued,"
","
",6/11/2021,"
","
","
","
","
","
","
"
Dacarbazine Injection,"Hikma Pharmaceuticals USA, Inc. (formerly West-Ward)",800-631-2174,200 mg/vial (NDC 0143-9245-10),Revised,10/13/2022,Inventory is currently available.,Additional lots will be scheduled for manufacturing.  Product will be made available as it is released.,"
",Demand increase for the drug,Oncology,Current,"
","
",10/20/2021,"
","
","
","
","
","
","
"
Dacarbazine Injection,Teva Pharmaceuticals,800-545-8800,200 mg 10x20mL (NDC 00703-5075-03),Revised,1/9/2023,Unavailable,Recovery TBD,"
",Demand increase for the drug,Oncology,Current,"
","
",10/20/2021,"
","
","
","
","
","
","
"
Dacarbazine Injection,Teva Pharmaceuticals,800-545-8800,200 mg 1x20mL (NDC 00703-5075-01),Revised,1/9/2023,Unavailable,Recovery TBD,"
",Demand increase for the drug,Oncology,Current,"
","
",10/20/2021,"
","
","
","
","
","
","
"
Dacarbazine Injection,"Fresenius Kabi USA, LLC",888-386-1300,"100 mg per vial, Single Dose Amber Vial (NDC 63323-127-10)",Revised,1/26/2023,Available,"
","
",Manufacturing delay,Oncology,Current,"
","
",10/20/2021,"
","
","
","
","
","
","
"
Dacarbazine Injection,"Fresenius Kabi USA, LLC",888-386-1300,"200 mg per vial, Single Dose Amber Vial (NDC 63323-128-20)",Revised,1/26/2023,Backordered. Next release January 2023.,"
","
",Manufacturing delay,Oncology,Current,"
","
",10/20/2021,"
","
","
","
","
","
","
"
Dacarbazine Injection,Teva,800-545-8800,NDC 0703-5075-03 (200 mg 10 X 20 mL Single-Dose Vial),New,8/11/2022,"
",Product is currently unavailable and no future production expected for an extended period.,"
","
",Oncology,To be Discontinued,8/11/2022,8/11/2022,8/11/2022,"
","
","
","
","
","
","
"
Dacarbazine Injection,Teva,800-545-8800,NDC 0703-5075-01 (200 mg 1 X 20 mL Single-Dose Vial),New,8/11/2022,"
",Product is currently unavailable and no future production expected for an extended period.,"
","
",Oncology,To be Discontinued,8/11/2022,8/11/2022,8/11/2022,"
","
","
","
","
","
","
"
Daptomycin Injection,"Merck Sharp & Dohme Corp., a subsidiary of Merck and Co., Inc.",800-672-6372,500 mg (NDC 67919-012-01),New,8/2/2022,"
","
","
","
",Anti-Infective,To Be Discontinued,8/2/2022,8/2/2022,8/2/2022,"
","
","
","
","
","
","
"
Daptomycin Injection,Pfizer,844-646-4398,350 mg lyophilized; 15 mL Single-dose vial (NDC 0409-5933-01),New,7/26/2022,"
",Supply expected to exhaust 01Sep2022; Replaced with NDC 0409-0120-01; Discontinuation of the manufacture of the drug.,"
","
",Anti-Infective,To Be Discontinued,7/26/2022,7/26/2022,7/26/2022,"
","
","
","
","
","
","
"
Daptomycin Injection,Pfizer,844-646-4398,500 mg lyophilized; 15 mL Single-dose vial (NDC 0409-2757-01),New,7/26/2022,"
",Supply expected to exhaust 01Oct2022; Replaced with NDC 0409-0122-01; Discontinuation of the manufacture of the drug.,"
","
",Anti-Infective,To Be Discontinued,7/26/2022,7/26/2022,7/26/2022,"
","
","
","
","
","
","
"
Daptomycin Injection,"Fresenius Kabi USA, LLC",888-386-1300,350mg (NDC 63323-585-15),New,5/17/2022,"
","
","
","
",Anti-Infective,To be Discontinued,"
","
",5/17/2022,"
","
","
","
","
","
","
"
Daptomycin Injection,"Fresenius Kabi USA, LLC",888-386-1300,"500mg (NDCs 63323-371-10, 63323-371-19, and 63323-871-15)",New,5/17/2022,"
","
","
","
",Anti-Infective,To be Discontinued,"
","
",5/17/2022,"
","
","
","
","
","
","
"
Daptomycin Injection,Merck Sharp & Dohme Corp.,800-672-6372,500 mg (NDC 67919-011-01),New,10/8/2021,"
","
","
","
",Anti-Infective,To be Discontinued,"
","
",10/8/2021,"
","
","
","
","
","
","
"
Darifenacin Hydrobromide Tablets,Teva Pharmaceuticals,800-545-8800,"Extended release, 7.5 mg, 90 count bottle (NDC 0591-4375-19)",New,6/17/2020,"
","
","
","
",Urology,To be Discontinued,"
","
",6/4/2020,"
","
","
","
","
","
","
"
Darifenacin Hydrobromide Tablets,Teva Pharmaceuticals,800-545-8800,"15 mg, 30 count bottle (NDC: 0591-4380-30)",New,6/17/2020,"
","
","
","
",Urology,To be Discontinued,"
","
",6/4/2020,"
","
","
","
","
","
","
"
Darifenacin Hydrobromide Tablets,Allergan,800-678-1605,"Extended-Release Tablet, 15 mg, Bottle of 30 (NDC 0430-0171-15)",New,6/4/2020,"
","
","
","
",Urology,To be Discontinued,"
","
",6/4/2020,"
","
","
","
","
","
","
"
Darifenacin Hydrobromide Tablets,Allergan,800-678-1605,"Extended-Release Tablet, 15 mg, Bottle of  90 (NDC 0430-0171-23)",New,6/4/2020,"
","
","
","
",Urology,To be Discontinued,"
","
",6/4/2020,"
","
","
","
","
","
","
"
Darifenacin Hydrobromide Tablets,Allergan,800-678-1605,"Extended-Release Tablet, 15 mg , 337500 TABLETS in 1 DRUM (NDC 0430-0171-00)",New,6/4/2020,"
","
","
","
",Urology,To be Discontinued,"
","
",6/4/2020,"
","
","
","
","
","
","
"
Darifenacin Hydrobromide Tablets,Allergan,800-678-1605,"Extended-Release Tablet, 15 mg, Bottle of 7 (NDC 0430-0171-96)",New,6/4/2020,"
","
","
","
",Urology,To be Discontinued,"
","
",6/4/2020,"
","
","
","
","
","
","
"
Darifenacin Hydrobromide Tablets,Allergan,800-678-1605,"Extended-Release Tablet, 7.5 mg Bottle of 30 (NDC 0430-0170-15)",New,6/4/2020,"
","
","
","
",Urology,To be Discontinued,"
","
",6/4/2020,"
","
","
","
","
","
","
"
Darifenacin Hydrobromide Tablets,Allergan,800-678-1605,"Extended-Release Tablet, 7.5 mg Bottle of  90 (NDC 0430-0170-23)",New,6/4/2020,"
","
","
","
",Urology,To be Discontinued,"
","
",6/4/2020,"
","
","
","
","
","
","
"
Darifenacin Hydrobromide Tablets,Allergan,800-678-1605,"Extended-Release Tablet, 7.5 mg, 337500 TABLETS in 1 DRUM (NDC 0430-0170-00)",New,6/4/2020,"
","
","
","
",Urology,To be Discontinued,"
","
",6/4/2020,"
","
","
","
","
","
","
"
Darifenacin Hydrobromide Tablets,Allergan,800-678-1605,"Extended-Release Tablet, 7.5 mg, Bottle of 7 (NDC 0430-0170-96)",New,6/4/2020,"
","
","
","
",Urology,To be Discontinued,"
","
",6/4/2020,"
","
","
","
","
","
","
"
Dasabuvir Sodium; Ombitasvir; Paritaprevir; Ritonavir (Viekira XR) Tablets,Abbvie,800-255-5162,"200mg; 8.33mg; 50mg; 33.33 tablets, (NDC 0074-0063-28)",New,5/22/2018,"
","
","
","
",Antiviral,To be Discontinued,"
","
",5/22/2018,"
","
","
","
","
","
","
"
Daunorubicin Hydrochloride Injection,Teva,800-545-8800,"20 mg/4 mL, 10 Single Dose Vial Tray (NDC 0703-5233-13)",New,8/11/2022,"
",Product is temporarily unavailable and no future production expected for an extended period.,"
","
",Oncology,To be Discontinued,8/11/2022,8/11/2022,8/11/2022,"
","
","
","
","
","
","
"
Daunorubicin Hydrochloride Injection (Novaplus®* Label),Teva Pharmaceuticals,800-545-8800,"5 mg/mL, 20 mg 4 mL/Vial x 10 (NDC 0703-5233-93)",New,9/13/2022,"
",Product has not been marketed for at least 5 years,"
","
",Oncology,To be Discontinued,9/13/2022,9/13/2022,9/13/2022,"
","
","
","
","
","
","
"
Deferasirox Tablets,Teva Pharmaceuticals,800-545-8800,180 mg/1 (NDC 00093-3516-56),New,7/20/2020,"
","
","
","
",Hematology,To be Discontinued,"
","
",7/20/2020,"
","
","
","
","
","
","
"
Deferasirox Tablets,Teva Pharmaceuticals,800-545-8800,90 mg/1 (NDC 00093-3517-56),New,7/20/2020,"
","
","
","
",Hematology,To be Discontinued,"
","
",7/20/2020,"
","
","
","
","
","
","
"
Deferasirox Tablets,Teva Pharmaceuticals,800-545-8800,360 mg/1 (NDC 00093-3515-56),New,7/20/2020,"
","
","
","
",Hematology,To be Discontinued,"
","
",7/20/2020,"
","
","
","
","
","
","
"
Desmopressin Acetate Injection,Teva,800-545-8800,NDC 0703-5051-03 (4 mcg/mL 10 x 1 mL  Vial),New,8/11/2022,"
",Product is currently unavailable and no future production expected for an extended period.,"
","
",Hematology; Endocrinology,To be Discontinued,8/11/2022,8/11/2022,8/11/2022,"
","
","
","
","
","
","
"
Desmopressin Acetate Injection,Teva,800-545-8800,NDC 0703-5054-01 (4 mcg/mL 10 mL Muti Dose Vial),New,8/11/2022,"
",Product is currently unavailable and no future production expected for an extended period.,"
","
",Hematology; Endocrinology,To be Discontinued,8/11/2022,8/11/2022,8/11/2022,"
","
","
","
","
","
","
"
Desmopressin Acetate Nasal Spray,Apotex Corp.,800-706-5575,10 mcg/0.1mL (NDC 60505-0815-0),Reverified,12/20/2022,Available,"
","
","
",Hematology,Current,"
","
",3/12/2021,"
","
","
","
","
","
","
"
Desmopressin Acetate Nasal Spray,Ferring,888-337-7464,"1.5 mg/mL, (NDC 0053-6871-00)",Revised,5/14/2021,Unavailable,"
","
",Other,Hematology,Current,"
","
",3/12/2021,"
","
","
","
","
","
","
"
Desmopressin Acetate Nasal Spray,Ferring,888-337-7464,10 mcg/0.1mL (NDCs 55566-2500-0 and 69918-501-05),New,5/14/2021,Unavailable,"
","
",Other,Hematology,Current,"
","
",3/12/2021,"
","
","
","
","
","
","
"
Desogestrel and Ethinyl Estradiol Tablets (ORTHO-CEPT),Janssen Pharmaceuticals,800-526-7736,ORTHO-CEPT (NDC 50458-196-15),Revised,10/8/2014,"
","
","
",Discontinuation of the manufacture of the drug.,"
",To Be Discontinued,"
","
",10/8/2014,"
","
","
","
","
","
","
"
Dexamethasone Sodium Phosphate Injection,"Mylan Institutional, a Viatris company",800-796-9526,Dexamethasone Sodium Phosphate Injection SDV [4 mg / 1 ml] 25PK (NDC 67457-423-12),Reverified,1/17/2023,Available,"
","
",Demand increase for the drug,Dermatology;Endocrinology/Metabolism;Gastroenterology;Hematology;Neurology;Oncology;Ophthalmology;Other;Pulmonary/Allergy;Rheumatology,Current,"
","
",2/8/2019,"
","
","
","
","
","
","
"
Dexamethasone Sodium Phosphate Injection,"Mylan Institutional, a Viatris company",800-796-9526,Dexamethasone Sodium Phosphate Injection MDV [20 mg / 5 ml] 25PK (NDC 67457-422-54),Reverified,1/17/2023,Available,"
","
",Demand increase for the drug,Dermatology;Endocrinology/Metabolism;Gastroenterology;Hematology;Neurology;Oncology;Ophthalmology;Other;Pulmonary/Allergy;Rheumatology,Current,"
","
",2/8/2019,"
","
","
","
","
","
","
"
Dexamethasone Sodium Phosphate Injection,"Mylan Institutional, a Viatris company",800-796-9526,Dexamethasone Sodium Phosphate Injection MDV [120 mg / 30 ml] 25 PK (NDC 67457-421-30),Reverified,1/17/2023,Available,"
","
",Demand increase for the drug,Dermatology;Endocrinology/Metabolism;Gastroenterology;Hematology;Neurology;Oncology;Ophthalmology;Other;Pulmonary/Allergy;Rheumatology,Current,"
","
",2/8/2019,"
","
","
","
","
","
","
"
Dexamethasone Sodium Phosphate Injection,"Mylan Institutional, a Viatris company",800-796-9526,Dexamethasone Sodium Phosphate Injection MDV [100 mg / 10 ml] 10PK (NDC 67457-420-10),Reverified,1/17/2023,Available,"
","
",Demand increase for the drug,Dermatology;Endocrinology/Metabolism;Gastroenterology;Hematology;Neurology;Oncology;Ophthalmology;Other;Pulmonary/Allergy;Rheumatology,Current,"
","
",2/8/2019,"
","
","
","
","
","
","
"
Dexamethasone Sodium Phosphate Injection,Eugia Pharma Specialties LTD. (formerly Aurobindo),866-850-2876,4 mg/1 mL SDV (NDC 55150-237-01),Revised,1/24/2023,On long term backorder,"
","
",Delay in shipping of the drug,Dermatology;Endocrinology/Metabolism;Gastroenterology;Hematology;Neurology;Oncology;Ophthalmology;Other;Pulmonary/Allergy;Rheumatology,Current,"
","
",2/8/2019,"
","
","
","
","
","
","
"
Dexamethasone Sodium Phosphate Injection,Eugia Pharma Specialties LTD. (formerly Aurobindo),866-850-2876,20 mg/5 mL MDV  (NDC 55150-238-05),Revised,1/24/2023,On long term backorder,"
","
",Delay in shipping of the drug,Dermatology;Endocrinology/Metabolism;Gastroenterology;Hematology;Neurology;Oncology;Ophthalmology;Other;Pulmonary/Allergy;Rheumatology,Current,"
","
",2/8/2019,"
","
","
","
","
","
","
"
Dexamethasone Sodium Phosphate Injection,Eugia Pharma Specialties LTD. (formerly Aurobindo),866-850-2876,120 mg/30 mL MDV (NDC 55150-239-30),Revised,1/24/2023,Available,"
","
",Demand increase for the drug,Dermatology;Endocrinology/Metabolism;Gastroenterology;Hematology;Neurology;Oncology;Ophthalmology;Other;Pulmonary/Allergy;Rheumatology,Current,"
","
",2/8/2019,"
","
","
","
","
","
","
"
Dexamethasone Sodium Phosphate Injection,"Somerset Therapeutics, LLC",732-554-1019,"Dexamethasone Sodium Phosphate Injection USP, 10 mg/mL, 1 mL Single Dose Vial (Preservative Free)(NDC 70069-021-25)",Reverified,4/20/2022,Available,"
","
","
",Dermatology;Endocrinology/Metabolism;Gastroenterology;Hematology;Neurology;Oncology;Ophthalmology;Other;Pulmonary/Allergy;Rheumatology,Current,"
","
",2/8/2019,"
","
","
","
","
","
","
"
Dexamethasone Sodium Phosphate Injection,"Fresenius Kabi USA, LLC",888-386-1300,20 mg per 5 mL (4 mg per mL); MDV;  Amber vial (NDC 63323-165-05),Revised,1/26/2023,Available,Check wholesalers for inventory.,"
",Increase in demand,Dermatology;Endocrinology/Metabolism;Gastroenterology;Hematology;Neurology;Oncology;Ophthalmology;Other;Pulmonary/Allergy;Rheumatology,Current,"
","
",2/8/2019,"
","
","
","
","
","
","
"
Dexamethasone Sodium Phosphate Injection,"Fresenius Kabi USA, LLC",888-386-1300,100 mg per 10 mL (10 mg per mL); MDV;  Amber Vial (NDC 63323-516-10),Revised,1/26/2023,Available,Check wholesalers for inventory.,"
",Increase in demand,Dermatology;Endocrinology/Metabolism;Gastroenterology;Hematology;Neurology;Oncology;Ophthalmology;Other;Pulmonary/Allergy;Rheumatology,Current,"
","
",2/8/2019,"
","
","
","
","
","
","
"
Dexamethasone Sodium Phosphate Injection,"Fresenius Kabi USA, LLC",888-386-1300,120 mg per 30 mL (4 mg per mL); MDV; Amber Vial (NDC 63323-165-30),Revised,1/26/2023,4 month expiry (5/31/2023 expiry) dating available by request.,Check wholesalers for inventory.,"
",Increase in demand,Dermatology;Endocrinology/Metabolism;Gastroenterology;Hematology;Neurology;Oncology;Ophthalmology;Other;Pulmonary/Allergy;Rheumatology,Current,"
","
",2/8/2019,"
","
","
","
","
","
","
"
Dexamethasone Sodium Phosphate Injection,"Fresenius Kabi USA, LLC",888-386-1300,4 mg per mL (4 mg per mL); SDV; Amber Vial (NDC 63323-165-01),Revised,1/26/2023,Available,Check wholesalers for inventory.,"
",Increase in demand,Dermatology;Endocrinology/Metabolism;Gastroenterology;Hematology;Neurology;Oncology;Ophthalmology;Other;Pulmonary/Allergy;Rheumatology,Current,"
","
",2/8/2019,"
","
","
","
","
","
","
"
Dexamethasone Sodium Phosphate Injection,"Fresenius Kabi USA, LLC",888-386-1300,10 mg per mL (10 mg per mL); SDV; Preservative Free; Amber Vial (NDC 63323-506-01),Revised,1/26/2023,Backordered. Next release February 2023.,Check wholesalers for inventory.,"
",Increase in demand,Dermatology;Endocrinology/Metabolism;Gastroenterology;Hematology;Neurology;Oncology;Ophthalmology;Other;Pulmonary/Allergy;Rheumatology,Current,"
","
",2/8/2019,"
","
","
","
","
","
","
"
Dexamethasone Sodium Phosphate Injection,"Hikma Pharmaceuticals USA, Inc. (formerly West-Ward)",800-631-2174,"4 mg/mL, 1 mL vial (NDC 0641-6145-25)",Revised,10/13/2022,Inventory is currently available,Additional lots are scheduled for manufacturing to meet demand.  Product will be made available as it is released.,"
",Other,Dermatology;Endocrinology/Metabolism;Gastroenterology;Hematology;Neurology;Oncology;Ophthalmology;Other;Pulmonary/Allergy;Rheumatology,Current,"
","
",2/8/2019,"
","
","
","
","
","
","
"
Dexamethasone Sodium Phosphate Injection,"Hikma Pharmaceuticals USA, Inc. (formerly West-Ward)",800-631-2174,"4 mg/mL, 5 mL vial (NDC 0641-6146-25)",Revised,10/13/2022,Inventory is currently available.,Additional lots will be scheduled for manufacturing.  Product will be made available as it is released.,"
",Other,Dermatology;Endocrinology/Metabolism;Gastroenterology;Hematology;Neurology;Oncology;Ophthalmology;Other;Pulmonary/Allergy;Rheumatology,Current,"
","
",2/8/2019,"
","
","
","
","
","
","
"
Dexamethasone Sodium Phosphate Injection,"Hikma Pharmaceuticals USA, Inc. (formerly West-Ward)",800-631-2174,"10 mg/mL, 1 mL vial (NDC 0641-0367-25)",Revised,10/13/2022,Inventory is currently available,Additional lots will be scheduled for manufacturing.  Product will be made available as it is released.,"
",Other,Dermatology;Endocrinology/Metabolism;Gastroenterology;Hematology;Neurology;Oncology;Ophthalmology;Other;Pulmonary/Allergy;Rheumatology,Current,"
","
",2/8/2019,"
","
","
","
","
","
","
"
Dexamethasone Sodium Phosphate Injection,"Fresenius Kabi USA, LLC",888-386-1300,"4 mg per 1 mL, Single dose Simplist syringe, preservative free (NDC 76045-106-10)",Revised,1/26/2023,9 month expiry (10/31/2023 expiry) dating available by request.,Check wholesalers for inventory.,"
",Increase in demand,Dermatology;Endocrinology/Metabolism;Gastroenterology;Hematology;Neurology;Oncology;Ophthalmology;Other;Pulmonary/Allergy;Rheumatology,Current,"
","
",2/8/2019,"
","
","
","
","
","
","
"
Dexamethasone Sodium Phosphate Injection,"Fresenius Kabi USA, LLC",888-386-1300,"10 mg per 1 mL, Single dose Simplist syringe, preservative free (NDC 76045-109-10)",Revised,1/26/2023,Available,Check wholesalers for inventory.,"
",Increase in demand,Dermatology;Endocrinology/Metabolism;Gastroenterology;Hematology;Neurology;Oncology;Ophthalmology;Other;Pulmonary/Allergy;Rheumatology,Current,"
","
",2/8/2019,"
","
","
","
","
","
","
"
Dexamethasone Sodium Phosphate Injection,Eugia Pharma Specialties LTD. (formerly Aurobindo),866-850-2876,10 mg/1 mL SDV (NDC 55150-304-25),Revised,1/24/2023,Currently on backorder - next shipment February 2023,Check wholesalers for inventory,"
",Demand increase for the drug,Dermatology;Endocrinology/Metabolism;Gastroenterology;Hematology;Neurology;Oncology;Ophthalmology;Other;Pulmonary/Allergy;Rheumatology,Current,"
","
",2/8/2019,"
","
","
","
","
","
","
"
Dexamethasone Sodium Phosphate Injection,Eugia Pharma Specialties LTD. (formerly Aurobindo),866-850-2876,100 mg/10 mL MDV (contains preservative)(NDC 55150-305-10),Revised,1/24/2023,Available,Check wholesalers for inventory,"
",Demand increase for the drug,Dermatology;Endocrinology/Metabolism;Gastroenterology;Hematology;Neurology;Oncology;Ophthalmology;Other;Pulmonary/Allergy;Rheumatology,Current,"
","
",2/8/2019,"
","
","
","
","
","
","
"
