Generic Name,Company Name, Contact Info, Presentation, Type of Update,Date of Update, Availability Information, Related Information, Resolved Note, Reason for Shortage, Therapeutic Category, Status, Change Date, Date Discontinued, Initial Posting Date, Generic Name Note, Generic Name Link , Company Info Link, Availability Link, Related Info Link,   Resolved Note Link, Discontinued Note Link
Anastrozole Tablets,Apotex Corp.,800-706-5575,1 mg tablets (NDC 60505-2985-3),New,1/21/2020,"
","
","
","
",Oncology,To be Discontinued,1/21/2020,1/21/2020,1/21/2020,"
","
","
","
","
","
","
"
Argatroban Injection,Novartis,888-669-6682,"250 mg/2.5 mL (100 mg/mL), single dose vial (NDC 0078-0930-61)",New,1/15/2020,"
","Novartis Pharmaceuticals has made a business decision to permanently discontinue the product Argatroban Injection, Vial 250 mg/2.5 mL.","
","
",Hematology,To be Discontinued,1/15/2020,1/15/2020,1/15/2020,"
","
","
","
","
","
","
"
Asenapine (Saphris®) Sublingual Tablets,Allergan,800-678-1605,5 mg (NDC 0456-2405-63),New,3/3/2021,"
",The company has made a business decision to discontinue manufacturing this product. All other Saphris® SKU’s remain available.,"
","
",Psychiatry,To be Discontinued,3/3/2021,3/3/2021,3/3/2021,"
","
","
","
","
","
","
"
Asenapine (Saphris®) Sublingual Tablets,Allergan,800-678-1605,10 mg (NDC 0456-2410-63),New,3/3/2021,"
",The company has made a business decision to discontinue manufacturing this product. All other Saphris® SKU’s remain available.,"
","
",Psychiatry,To be Discontinued,3/3/2021,3/3/2021,3/3/2021,"
","
","
","
","
","
","
"
Asenapine Maleate (Saphris®) Sublingual Tablets,Allergan,800-678-1605,Box of 100 (10 blisters with 10 tablets) (NDC 00456-2405-63),New,2/8/2021,"
",The company has made a business decision to discontinue manufacturing this product.  All other Saphris® SKU’s remain available.,"
","
",Psychiatry,To be Discontinued,2/8/2021,2/8/2021,2/8/2021,"
","
","
","
","
","
","
"
Asenapine Maleate (Saphris®) Sublingual Tablets,Allergan,800-678-1605,Box of 100 (10 blisters with 10 tablets) (NDC 0456-2410-63),New,2/8/2021,"
",The company has made a business decision to discontinue manufacturing this product.  All other Saphris® SKU’s remain available.,"
","
",Psychiatry,To be Discontinued,2/8/2021,2/8/2021,2/8/2021,"
","
","
","
","
","
","
"
Aspirin/Dipyridamole (Aggrenox) Extended Release Capsules,"Boehringer Ingelheim Pharmaceuticals, Inc.",800-542-6257,25mg/200mg capsules (NDC 0597-0001-60),New,5/26/2020,"
","Business decision made by the applicant, BIPI. BIPI will no longer be supplying the market with AGGRENOX capsules after June 11, 2020.","
","
",Cardiovascular,To be Discontinued,5/26/2020,5/26/2020,5/26/2020,"
","
","
","
","
","
","
"
Atazanavir Capsules,Bristol Myers Squibb Co.,800-332-2056,150mg (NDC 0003-3624-12),New,4/28/2021,"
","Product available until December 31, 2021.","
","
",Antiviral,To be Discontinued,4/28/2021,4/28/2021,4/28/2021,"
","
","
","
","
","
","
"
Atropine Sulfate Injection,American Regent/Luitpold,800-645-1706,"0.4 mg/mL, 1 mL single-dose vial, package of 25 (NDC 00517-0401-25)",Reverified,5/19/2021,Available,"American Regent is currently releasing the 0.4mg/mL, 1 mL vial, NDC 00517-0401-25","
",Other,Anesthesia;Neurology;Pediatric,Current,"
","
","
","
","
","
","
","
","
","
"
Atropine Sulfate Injection,"Fresenius Kabi USA, LLC",888-386-1300,8 mg per 20 mL (0.4 mg per mL); MDV; (NDC 63323-580-20),Revised,7/22/2021,9 month expiry (4/2022 expiry) dating available  by request.,Check wholesaler inventory,"
",Demand increase for the drug,Anesthesia;Neurology;Pediatric,Current,"
","
","
","
","
","
","
","
","
","
"
Atropine Sulfate Injection,"Amphastar Pharmaceuticals, Inc./IMS",800-423-4136,0.1 mg/mL; 10 mL Luer-Jet Prefilled Syringe (NDC 76329-3340-1),Reverified,7/9/2021,Available,"
","
","
",Anesthesia;Neurology;Pediatric,Current,"
","
","
","
","
","
","
","
","
","
"
Atropine Sulfate Injection,"Hospira, Inc.",844-646-4398,1 mg/10 mL (0.1 mg/mL); Ansyr Plastic Syringe,Revised,7/27/2021,Limited Supply Available. Next Delivery: September 2021; Estimated Recovery: October 2021,"
","
",Demand increase for the drug,Anesthesia;Neurology;Pediatric,Current,"
","
","
","
","
","
","
",https://www.fda.gov/drugs/drug-shortages/search-list-extended-use-dates-assist-drug-shortages,"
","
"
,,,(NDC 0409-1630-10),,,,,,,,,,,,,,,,,,
Atropine Sulfate Injection,"Hospira, Inc.",844-646-4398,0.25 mg/5 mL (0.05 mg/mL); Ansyr Plastic Syringe,Revised,7/27/2021,Available,"
","
",Other,Anesthesia;Neurology;Pediatric,Current,"
","
","
","
","
","
","
","
","
","
"
,,,(NDC 0409-9630-05),,,,,,,,,,,,,,,,,,
Atropine Sulfate Injection,"Hospira, Inc.",844-646-4398,0.5 mg/5 mL (0.1 mg/mL); LifeShield Abboject Glass Syringe (NDC 0409-4910-34),Revised,7/27/2021,Limited Supply Available. Next Delivery and Estimated Recovery: September 2021,"
","
",Demand increase for the drug,Anesthesia;Neurology;Pediatric,Current,"
","
","
","
","
","
","
",https://www.fda.gov/drugs/drug-shortages/search-list-extended-use-dates-assist-drug-shortages,"
","
"
Atropine Sulfate Injection,"Hospira, Inc.",844-646-4398,"1 mg/10 mL (0.1 mg/mL); LifeShield Abboject Glass Syringe (NDC 0409-4911-34, pack of 10; NDC 0409-4911-11, individual)",Revised,7/27/2021,Next Delivery: September 2021; Estimated Recovery: October 2021,"
","
",Demand increase for the drug,Anesthesia;Neurology;Pediatric,Current,"
","
","
","
","
","
","
",https://www.fda.gov/drugs/drug-shortages/search-list-extended-use-dates-assist-drug-shortages,"
","
"
Atropine Sulfate Injection,American Regent/Luitpold,800-645-1706,"1 mg/mL, 1 mL single-dose vial, package of 25 (NDC 00517-1010-25)",Reverified,5/19/2021,Available,"American Regent is currently releasing the 1mg/mL, 1 mL vial, (NDC 00517-1010-25)","
",Other,Anesthesia;Neurology;Pediatric,Current,"
","
","
","
","
","
","
","
","
","
"
Atropine Sulfate Injection,"Hikma Pharmaceuticals USA, Inc. (formerly West-Ward)",800-631-2174,"0.4 mg/mL, 20 mL vial (NDC 0641-6006-10)",Revised,7/6/2021,This presentation is temporarily on backorder.,Additional lots will be scheduled for manufacturing in the July - August 2021 timeframe.  Product will be made available as it is released.,"
",Demand increase for the drug,Anesthesia;Neurology;Pediatric,Current,"
","
","
","
","
","
","
","
","
","
"
Atropine Sulfate Ophthalmic Ointment,Bausch Health,800-321-4576,"1% (10 mg/g), 3.5 g tube (NDC 24208-825-55)",Revised,4/26/2021,"Limited product available. Additional inventory will be available by end of May 2021 and June 2021, if not sooner.",Qualified alternate supplier of inactive ingredient,"
",Shortage of an inactive ingredient,Ophthalmology,Current,"
","
",10/18/2019,"
","
","
","
","
","
","
"
Azacitidine for Injection,Cipla Limited,844-247-5287,100 mg per vial (NDC 69097-805-40),Revised,6/8/2021,Available,Check wholesalers for inventory,"
",Demand increase for the drug,Oncology,Current,"
","
",12/22/2020,"
","
","
","
","
","
","
"
Azacitidine for Injection,Teva Pharmaceuticals,800-545-8800,100 mg/vial Lyophilized Powder (NDC 68001-0313-56),Reverified,7/20/2021,No supply disruption - we are meeting current demand.,Product is manufactured and labeled for Blue Point Laboratories,"
","
",Oncology,Current,"
","
",12/22/2020,"
","
","
","
","
","
","
"
Azacitidine for Injection,Breckenridge Pharmaceutical,860-828-8140,100 mg per vial (NDC 51991-797-98),Revised,7/7/2021,Available,"
","
","
",Oncology,Current,"
","
",12/22/2020,"
","
","
","
","
","
","
"
Azacitidine for Injection,Celgene Corporation,1-888-423-5436,"100 mg single-dose vial in cartons of 1 vial, (NDC 0781-3253-94)",Reverified,5/19/2021,Available,"Distributed by Sandoz, Inc. Contact number 800-525-8747","
","
",Oncology,Current,"
","
",12/18/2020,"
","
","
","
","
","
","
"
Azacitidine for Injection,Celgene Corporation,1-888-423-5436,"100 mg single-dose vial in cartons of 1 vial, (NDC 0781-9253-94)",Reverified,5/19/2021,Available,"NOVAPLUS labeling. Distributed by Sandoz, Inc. Contact number 800-525-8747","
","
",Oncology,Current,"
","
",12/18/2020,"
","
","
","
","
","
","
"
Azacitidine for Injection,Celgene Corporation,1-888-423-5436,"VIDAZA, , 100 mg single-dose vial in cartons of 1 vial, (NDC 59572-102-01)",Reverified,5/19/2021,"Limited inventory, on allocation","
","
",Demand increase for the drug,Oncology,Current,"
","
",12/18/2020,"
","
","
","
","
","
","
"
Azacitidine for Injection,"Fresenius Kabi USA, LLC",1-888-386-1300,"100 mg per vial, single dose vial, PF, (NDC 63323-771-39)",Reverified,7/22/2021,Available,Check wholesalers for inventory,"
",Demand increase for the drug,Oncology,Current,"
","
",12/18/2020,"
","
","
","
","
","
","
"
Azacitidine for Injection,"Hikma Pharmaceuticals USA, Inc. (formerly West-Ward)",1-800-631-2174,"100 mg per vial, (NDC 0143-9606-01)",Revised,7/6/2021,Inventory is currently available.,Additional lots are scheduled for manufacturing to meet demand.  Product will be made available as it is released.,"
",Demand increase for the drug,Oncology,Current,"
","
",12/18/2020,"
","
","
","
","
","
","
"
Azacitidine for Injection,"Dr. Reddy's Laboratories, Inc.",866-732-3952,"100 mg per vial, (NDC 43598-305-62)",Revised,6/7/2021,Low inventory,Partial shipments on allocation through June 2021,"
",Demand increase for the drug,Oncology,Current,"
","
",12/18/2020,"
","
","
","
","
","
","
"
Azacitidine for Injection,Armas Pharmaceuticals Inc,1-732-637-1971,100 mg per vial (NDC 72485-201-01),Reverified,5/19/2021,Limited availability,Additional lots are manufactured. Product will be made available as it is released.,"
",Demand increase for the drug,Oncology,Current,"
","
",12/18/2020,"
","
","
","
","
","
","
"
Azacitidine for Injection,Accord Healthcare Inc.,"866-941-7875, option 2",100 mg per vial (NDC 16729-306-10),Revised,6/10/2021,Limited availability.,"
","
",Shortage of an active ingredient,Oncology,Current,"
","
",12/21/2020,"
","
","
","
","
","
","
"
Azacitidine for Injection,"Mylan Institutional, a Viatris company",800-796-9526,100 mg per vial (NDC 67457-254-30),Reverified,7/20/2021,Unavailable,"
","
",Other,Oncology,Current,"
","
",12/22/2020,"
","
","
","
","
","
","
"
Azithromycin (Azasite) Ophthalmic Solution 1%,Akorn Pharmaceuticals,800-932-5676,Azasite (Azithromycin Ophthalmic Solution) 1% 2.5 mL in 5 mL bottle (NDC 17478-307-03),Revised,9/11/2019,"
","
","
","
",Ophthalmology,Resolved,9/11/2019,"
",5/9/2018,"
","
","
","
","
","
","
"
Azithromycin for Injection,"Mylan Institutional, a Viatris company",800-796-9526,500 mg (NDC 67457-860-50),New,4/26/2021,"
","
","
","
",Anti-Infective,To be Discontinued,4/26/2021,4/26/2021,4/26/2021,"
","
","
","
","
","
","
"
Azithromycin Tablets,Aurobindo Pharma,732-839-9400,500mg 1x3 Blister Pack/Carton (NDC 65862064264),Revised,12/30/2020,"
","
",Available,"
",Anti-Infective,Resolved,12/30/2020,"
",4/14/2020,"
","
","
","
","
","
","
"
Azithromycin Tablets,Lupin,866-587-4617,250 mg Bottle of 30’s (NDC 6818016006),Revised,12/30/2020,"
","
",Available,"
",Anti-Infective,Resolved,12/30/2020,"
",4/14/2020,"
","
","
","
","
","
","
"
Azithromycin Tablets,Lupin,866-587-4617,500 mg Carton of 3 Blister Cards (3 Tablets per Blister Card) (NDC 6818016113),Revised,12/30/2020,"
","
",Available,"
",Anti-Infective,Resolved,12/30/2020,"
",4/14/2020,"
","
","
","
","
","
","
"
Azithromycin Tablets,Lupin,866-587-4617,"Azithromycin Tablets, 500 mg Bottle of 30's (NDC 6818016106)",Revised,12/30/2020,"
","
",Available,"
",Anti-Infective,Resolved,12/30/2020,"
",4/14/2020,"
","
","
","
","
","
","
"
Azithromycin Tablets,Lupin,866-587-4617,"Azithromycin Tablets, 600 mg Bottle of 30’s (NDC 6818016206)",Revised,12/30/2020,"
","
",Available,"
",Anti-Infective,Resolved,12/30/2020,"
",4/14/2020,"
","
","
","
","
","
","
"
Azithromycin Tablets,Aurobindo Pharma,732-839-9400,250mg 30 count bottles (NDC 65862064130),Revised,12/30/2020,"
","
",Available,"
",Anti-Infective,Resolved,12/30/2020,"
",4/14/2020,"
","
","
","
","
","
","
"
Azithromycin Tablets,Aurobindo Pharma,732-839-9400,250mg 1x6 Blister Pack/ Carton (NDC 65862064169),Revised,12/30/2020,"
","
",Available,"
",Anti-Infective,Resolved,12/30/2020,"
",4/14/2020,"
","
","
","
","
","
","
"
Azithromycin Tablets,Aurobindo Pharma,732-839-9400,500mg 3x3 Blister Pack/ Carton (NDC 65862064290),Revised,12/30/2020,"
","
",Available,"
",Anti-Infective,Resolved,12/30/2020,"
",4/14/2020,"
","
","
","
","
","
","
"
Azithromycin Tablets,Aurobindo Pharma,732-839-9400,500mg 30 count bottles (NDC 65862064230),Revised,12/30/2020,"
","
",Available,"
",Anti-Infective,Resolved,12/30/2020,"
",4/14/2020,"
","
","
","
","
","
","
"
Azithromycin Tablets,Aurobindo Pharma,732-839-9400,250mg 6x3 Blister Pack/ Carton (NDC 65862064163),Revised,12/30/2020,"
","
",Available,"
",Anti-Infective,Resolved,12/30/2020,"
",4/14/2020,"
","
","
","
","
","
","
"
Azithromycin Tablets,Lupin,866-587-4617,250 mg – Carton of 3 Blister Cards (6 Tablets per Blister Card) (NDC  6818016013),Revised,12/30/2020,"
","
",Available,"
",Anti-Infective,Resolved,12/30/2020,"
",4/14/2020,"
","
","
","
","
","
","
"
Azithromycin Tablets,Pfizer Pharmaceuticals,800-533-4535,Zithromax 250 mg tablets; Unit Dose package of 50 (NDC 0069-4061-89),Revised,12/30/2020,"
","
",Available,"
",Anti-Infective,Resolved,12/30/2020,"
",4/14/2020,"
","
","
","
","
","
","
"
Azithromycin Tablets,Pfizer Pharmaceuticals,800-533-4535,Zithromax 500 mg tablets; Unit Dose package of 50 (NDC 0069-3070-86),Revised,12/30/2020,"
","
",Available,"
",Anti-Infective,Resolved,12/30/2020,"
",4/14/2020,"
","
","
","
","
","
","
"
Azithromycin Tablets,Pfizer Pharmaceuticals,800-533-4535,Zithromax 250 mg tablets; bottle of 30 (NDC 0069-3060-30),Revised,12/30/2020,"
","
",Available,"
",Anti-Infective,Resolved,12/30/2020,"
",4/14/2020,"
","
","
","
","
","
","
"
Azithromycin Tablets,Pfizer Pharmaceuticals,800-533-4535,Zithromax 250 mg tablets; boxes of 3 (Z-PAKS of 6) (NDC 0069-3060-75),Revised,12/30/2020,"
","
",Available,"
",Anti-Infective,Resolved,12/30/2020,"
",4/14/2020,"
","
","
","
","
","
","
"
Azithromycin Tablets,Pfizer Pharmaceuticals,800-533-4535,Zithromax 500 mg tablets; bottles of 30 (NDC 0069-3070-30),Revised,12/30/2020,"
","
",Available,"
",Anti-Infective,Resolved,12/30/2020,"
",4/14/2020,"
","
","
","
","
","
","
"
Azithromycin Tablets,Pfizer Pharmaceuticals,800-533-4535,Zithromax 500 mg tablets; boxes of 3 (TRI-PAKS of 3 tablets) (NDC 0069-3070-75),Revised,12/30/2020,"
","
",Available,"
",Anti-Infective,Resolved,12/30/2020,"
",4/14/2020,"
","
","
","
","
","
","
"
Azithromycin Tablets,Pfizer Pharmaceuticals,800-533-4535,250 mg tablets; Blister of 3x6 (NDC 59762-2198-3),Revised,12/30/2020,"
","
",Available,"
",Anti-Infective,Resolved,12/30/2020,"
",4/14/2020,"
","
","
","
","
","
","
"
Azithromycin Tablets,Pfizer Pharmaceuticals,800-533-4535,250 mg tablets; Bottle of 30 (NDC 59762-2198-7),Revised,12/30/2020,"
","
",Available,"
",Anti-Infective,Resolved,12/30/2020,"
",4/14/2020,"
","
","
","
","
","
","
"
Azithromycin Tablets,Sandoz,800-525-8747,600 mg 30 count bottle (NDC 0781-5793-31),Revised,12/30/2020,"
","
",Available,"
",Anti-Infective,Resolved,12/30/2020,"
",4/14/2020,"
","
","
","
","
","
","
"
Azithromycin Tablets,Sandoz,800-525-8747,500 mg 30 count bottle (NDC 0781-8090-31),Revised,12/30/2020,"
","
",Available,"
",Anti-Infective,Resolved,12/30/2020,"
",4/14/2020,"
","
","
","
","
","
","
"
Azithromycin Tablets,Sandoz,800-525-8747,500 mg 3 count unit dose (NDC 0781-8090-03),Revised,12/30/2020,"
","
",Available,"
",Anti-Infective,Resolved,12/30/2020,"
",4/14/2020,"
","
","
","
","
","
","
"
Azithromycin Tablets,Sandoz,800-525-8747,250 mg 30 count bottle (NDC 0781-8089-31),Revised,12/30/2020,"
","
",Available,"
",Anti-Infective,Resolved,12/30/2020,"
",4/14/2020,"
","
","
","
","
","
","
"
Azithromycin Tablets,Sandoz,800-525-8747,250 mg 6 count unit dose (NDC 0781-8089-26),Revised,12/30/2020,"
","
",Available,"
",Anti-Infective,Resolved,12/30/2020,"
",4/14/2020,"
","
","
","
","
","
","
"
Azithromycin Tablets,CSPC Ouyi Pharmaceutical Co. Ltd.,609-356-0210,"600 mg, 30/bottle (NDC 51224-222-30)",Revised,12/30/2020,"
","
",Available,"
",Anti-Infective,Resolved,12/30/2020,"
",4/14/2020,"
","
","
","
","
","
","
"
Azithromycin Tablets,CSPC Ouyi Pharmaceutical Co. Ltd.,609-356-0210,"500 mg, 30/bottle (NDC 51224-122-30)",Revised,12/30/2020,"
","
",Available,"
",Anti-Infective,Resolved,12/30/2020,"
",4/14/2020,"
","
","
","
","
","
","
"
Azithromycin Tablets,CSPC Ouyi Pharmaceutical Co. Ltd.,609-356-0210,"250 mg, 30/bottle (NDC 51224-022-30)",Revised,12/30/2020,"
","
",Available,"
",Anti-Infective,Resolved,12/30/2020,"
",4/14/2020,"
","
","
","
","
","
","
"
Azithromycin Tablets,CSPC Ouyi Pharmaceutical Co. Ltd.,609-356-0210,"500 mg, Cartons of 1 blister card, 3 tablets per blister card (NDC 51224-122-03)",Revised,12/30/2020,"
","
",Available,"
",Anti-Infective,Resolved,12/30/2020,"
",4/14/2020,"
","
","
","
","
","
","
"
Azithromycin Tablets,CSPC Ouyi Pharmaceutical Co. Ltd.,609-356-0210,"500 mg, Cartons of 3 blister card, 3 tablets per blister card (NDC 51224-122-09)",Revised,12/30/2020,"
","
",Available,"
",Anti-Infective,Resolved,12/30/2020,"
",4/14/2020,"
","
","
","
","
","
","
"
Azithromycin Tablets,CSPC Ouyi Pharmaceutical Co. Ltd.,609-356-0210,"250 mg, Cartons of 1 blister card, 6 tablets per blister card (NDC 51224-022-06)",Revised,12/30/2020,"
","
",Available,"
",Anti-Infective,Resolved,12/30/2020,"
",4/14/2020,"
","
","
","
","
","
","
"
Azithromycin Tablets,CSPC Ouyi Pharmaceutical Co. Ltd.,609-356-0210,"250 mg, Cartons of 3 blister cards, 6 tablets per blister card (NDC 51224-022-18)",Revised,12/30/2020,"
","
",Available,"
",Anti-Infective,Resolved,12/30/2020,"
",4/14/2020,"
","
","
","
","
","
","
"
Azithromycin Tablets,Teva Pharmaceuticals,800-545-8800,250  mg 30 count (NDC 50111-787-10),Revised,12/30/2020,"
","
",Available,"
",Anti-Infective,Resolved,12/30/2020,"
",4/14/2020,"
","
","
","
","
","
","
"
Azithromycin Tablets,Teva Pharmaceuticals,800-545-8800,250  mg 6 x 1 blister pack (NDC 50111-787-51),Revised,12/30/2020,"
","
",Available,"
",Anti-Infective,Resolved,12/30/2020,"
",4/14/2020,"
","
","
","
","
","
","
"
Azithromycin Tablets,Teva Pharmaceuticals,800-545-8800,500  mg 3 x 1 blister pack (NDC 50111-788-55),Revised,12/30/2020,"
","
",Available,"
",Anti-Infective,Resolved,12/30/2020,"
",4/14/2020,"
","
","
","
","
","
","
"
Azithromycin Tablets,Teva Pharmaceuticals,800-545-8800,500  mg 30 count (NDC 50111-788-10),Revised,12/30/2020,"
","
",Available,"
",Anti-Infective,Resolved,12/30/2020,"
",4/14/2020,"
","
","
","
","
","
","
"
Azithromycin Tablets,Teva Pharmaceuticals,800-545-8800,600  mg 30 count (NDC 50111-789-10),Revised,12/30/2020,"
","
",Available,"
",Anti-Infective,Resolved,12/30/2020,"
",4/14/2020,"
","
","
","
","
","
","
"
Azithromycin Tablets,Teva Pharmaceuticals,800-545-8800,250  mg 18 3 x 6 blister pack (NDC 50111-787-66),Revised,12/30/2020,"
","
",Available,"
",Anti-Infective,Resolved,12/30/2020,"
",4/14/2020,"
","
","
","
","
","
","
"
Azithromycin Tablets,Teva Pharmaceuticals,800-545-8800,500  mg 3 x 3 blister pack (NDC 50111-788-67),Revised,12/30/2020,"
","
",Available,"
",Anti-Infective,Resolved,12/30/2020,"
",4/14/2020,"
","
","
","
","
","
","
"
Azithromycin Tablets,Wockhardt,800-346-6859,250 MG 3X6T (NDC 64679-0961-05),Revised,12/30/2020,"
","
",Unavailable,"
",Anti-Infective,Resolved,12/30/2020,"
",4/14/2020,"
","
","
","
","
","
","
"
Azithromycin Tablets,Wockhardt,800-346-6859,250 mg 30T (NDC 64679-961-01),Revised,12/30/2020,"
","
",Unavailable,"
",Anti-Infective,Resolved,12/30/2020,"
",4/14/2020,"
","
","
","
","
","
","
"
Azithromycin Tablets,Wockhardt,800-346-6859,250 mg Unit dose package of 100  (NDC 64679-961-02),Revised,12/30/2020,"
","
",Unavailable,"
",Anti-Infective,Resolved,12/30/2020,"
",4/14/2020,"
","
","
","
","
","
","
"
