id,generic_name,company_name,contact_info,presentation,update_type,update_date,availability,related_info,resolved_note,reason_for_shortage,therapeutic_category,status,change_date,date_discontinued
11607,"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet","Lannett Company, Inc.",844-834-0530,"Dextroamp Saccharate, Amp Aspartate, Dextroamp Sulfate And Amp Sulfate, Tablet, 1.875 Mg; 1.875 Mg; 1.875 Mg; 1.875 Mg (NDC 0527-0761-37)",Reverified,9/3/24,Available,,,,Psychiatry,Current,,
11608,"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet","Lannett Company, Inc.",844-834-0530,"Dextroamp Saccharate, Amp Aspartate, Dextroamp Sulfate And Amp Sulfate, Tablet, 1.25 Mg; 1.25 Mg; 1.25 Mg; 1.25 Mg (NDC 0527-0760-37)",Reverified,9/3/24,Available,,,,Psychiatry,Current,,
11609,"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet",Aurobindo Pharma Usa,(866) 850-2876 Or Customerservice@Aurobindousa.Com,"Dextroamp Saccharate, Amp Aspartate, Dextroamp Sulfate And Amp Sulfate, Tablet, 7.5 Mg; 7.5 Mg; 7.5 Mg; 7.5 Mg (NDC 13107-074-01)",Revised,1/31/24,Estimated Availability: September 2024,,,Shortage Of An Active Ingredient,Psychiatry,Current,,
11610,"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet",Aurobindo Pharma Usa,(866) 850-2876 Or Customerservice@Aurobindousa.Com,"Dextroamp Saccharate, Amp Aspartate, Dextroamp Sulfate And Amp Sulfate, Tablet, 5 Mg; 5 Mg; 5 Mg; 5 Mg (NDC 13107-073-01)",Revised,1/31/24,Estimated Availability: September 2024,,,Shortage Of An Active Ingredient,Psychiatry,Current,,
11611,"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet",Aurobindo Pharma Usa,(866) 850-2876 Or Customerservice@Aurobindousa.Com,"Dextroamp Saccharate, Amp Aspartate, Dextroamp Sulfate And Amp Sulfate, Tablet, 3.75 Mg; 3.75 Mg; 3.75 Mg; 3.75 Mg (NDC 13107-072-01)",Revised,1/31/24,Estimated Availability: September 2024,,,Shortage Of An Active Ingredient,Psychiatry,Current,,
11612,"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet","Sunrise Pharmaceutical, Inc.",732-382-6085 Monday To Friday 9 Am To 3:45 Pm,"Dextroamp Saccharate, Amp Aspartate, Dextroamp Sulfate And Amp Sulfate, Tablet, 7.5 Mg; 7.5 Mg; 7.5 Mg; 7.5 Mg (NDC 11534-196-01)",Reverified,5/1/24,Available,,,,Psychiatry,Current,,
11613,"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet","Sunrise Pharmaceutical, Inc.",732-382-6085 Monday To Friday 9 Am To 3:45 Pm,"Dextroamp Saccharate, Amp Aspartate, Dextroamp Sulfate And Amp Sulfate, Tablet, 5 Mg; 5 Mg; 5 Mg; 5 Mg (NDC 11534-195-01)",Reverified,5/1/24,Available,,,,Psychiatry,Current,,
11614,"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet","Sunrise Pharmaceutical, Inc.",732-382-6085 Monday To Friday 9 Am To 3:45 Pm,"Dextroamp Saccharate, Amp Aspartate, Dextroamp Sulfate And Amp Sulfate, Tablet, 3.75 Mg; 3.75 Mg; 3.75 Mg; 3.75 Mg (NDC 11534-194-01)",Reverified,5/1/24,Available,,,,Psychiatry,Current,,
11615,"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet","Sunrise Pharmaceutical, Inc.",732-382-6085 Monday To Friday 9 Am To 3:45 Pm,"Dextroamp Saccharate, Amp Aspartate, Dextroamp Sulfate And Amp Sulfate, Tablet, 3.125 Mg; 3.125 Mg; 3.125 Mg; 3.125 Mg (NDC 11534-193-01)",Reverified,5/1/24,Available,,,,Psychiatry,Current,,
11616,"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet","Sunrise Pharmaceutical, Inc.",732-382-6085 Monday To Friday 9 Am To 3:45 Pm,"Dextroamp Saccharate, Amp Aspartate, Dextroamp Sulfate And Amp Sulfate, Tablet, 1.875 Mg; 1.875 Mg; 1.875 Mg; 1.875 Mg (NDC 11534-191-01)",Reverified,5/1/24,Available,,,,Psychiatry,Current,,
11617,"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet","Sunrise Pharmaceutical, Inc.",732-382-6085 Monday To Friday 9 Am To 3:45 Pm,"Dextroamp Saccharate, Amp Aspartate, Dextroamp Sulfate And Amp Sulfate, Tablet, 2.5 Mg; 2.5 Mg; 2.5 Mg; 2.5 Mg (NDC 11534-192-01)",Reverified,5/1/24,Available,,,,Psychiatry,Current,,
11618,"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet","Sunrise Pharmaceutical, Inc.",732-382-6085 Monday To Friday 9 Am To 3:45 Pm,"Dextroamp Saccharate, Amp Aspartate, Dextroamp Sulfate And Amp Sulfate, Tablet, 1.25 Mg; 1.25 Mg; 1.25 Mg; 1.25 Mg (NDC 11534-190-01)",Reverified,5/1/24,Available,,,,Psychiatry,Current,,
11619,"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet",Alvogen,844-842-8672 And Email: Customerservice-Us@Alvogen.Com,"Dextroamp Saccharate, Amp Aspartate, Dextroamp Sulfate And Amp Sulfate, Tablet, 7.5 Mg; 7.5 Mg; 7.5 Mg; 7.5 Mg (NDC 47781-180-01)",Reverified,5/18/24,Available,Supporting Contracted Business Only,,,Psychiatry,Current,,
11620,"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet",Alvogen,844-842-8672 And Email: Customerservice-Us@Alvogen.Com,"Dextroamp Saccharate, Amp Aspartate, Dextroamp Sulfate And Amp Sulfate, Tablet, 5 Mg; 5 Mg; 5 Mg; 5 Mg (NDC 47781-179-01)",Reverified,7/2/24,Available,Supporting Contracted Business Only,,,Psychiatry,Current,,
11621,"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet",Alvogen,844-842-8672 And Email: Customerservice-Us@Alvogen.Com,"Dextroamp Saccharate, Amp Aspartate, Dextroamp Sulfate And Amp Sulfate, Tablet, 3.75 Mg; 3.75 Mg; 3.75 Mg; 3.75 Mg (NDC 47781-178-01)",Reverified,8/16/24,Available,Supporting Contracted Business Only,,,Psychiatry,Current,,
11622,"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet",Alvogen,844-842-8672 And Email: Customerservice-Us@Alvogen.Com,"Dextroamp Saccharate, Amp Aspartate, Dextroamp Sulfate And Amp Sulfate, Tablet, 2.5 Mg; 2.5 Mg; 2.5 Mg; 2.5 Mg (NDC 47781-176-01)",Reverified,9/4/24,Available,Supporting Contracted Business Only,,,Psychiatry,Current,,
11623,"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet",Alvogen,844-842-8672 And Email: Customerservice-Us@Alvogen.Com,"Dextroamp Saccharate, Amp Aspartate, Dextroamp Sulfate And Amp Sulfate, Tablet, 1.25 Mg; 1.25 Mg; 1.25 Mg; 1.25 Mg (NDC 47781-174-01)",Reverified,7/2/24,Available,Supporting Contracted Business Only,,,Psychiatry,Current,,
11624,"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet","Epic Pharma, Llc",(718) 276-8600 Ext. 3,"Dextroamp Saccharate, Amp Aspartate, Dextroamp Sulfate And Amp Sulfate, Tablet, 1.25 Mg; 1.25 Mg; 1.25 Mg; 1.25 Mg (NDC 42806-339-01)",Reverified,9/3/24,Available,,,,Psychiatry,Current,,
11625,"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet","Epic Pharma, Llc",(718) 276-8600 Ext. 3,"Dextroamp Saccharate, Amp Aspartate, Dextroamp Sulfate And Amp Sulfate, Tablet, 7.5 Mg; 7.5 Mg; 7.5 Mg; 7.5 Mg (NDC 42806-345-01)",Reverified,9/3/24,Available,,,,Psychiatry,Current,,
11626,"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet","Epic Pharma, Llc",(718) 276-8600 Ext. 3,"Dextroamp Saccharate, Amp Aspartate, Dextroamp Sulfate And Amp Sulfate, Tablet, 3.75 Mg; 3.75 Mg; 3.75 Mg; 3.75 Mg (NDC 42806-343-01)",Reverified,9/3/24,Available,,,,Psychiatry,Current,,
11627,"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet","Epic Pharma, Llc",(718) 276-8600 Ext. 3,"Dextroamp Saccharate, Amp Aspartate, Dextroamp Sulfate And Amp Sulfate, Tablet, 2.5 Mg; 2.5 Mg; 2.5 Mg; 2.5 Mg (NDC 42806-341-01)",Reverified,9/3/24,Available,,,,Psychiatry,Current,,
11628,"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet","Epic Pharma, Llc",(718) 276-8600 Ext. 3,"Dextroamp Saccharate, Amp Aspartate, Dextroamp Sulfate And Amp Sulfate, Tablet, 5 Mg; 5 Mg; 5 Mg; 5 Mg (NDC 42806-344-01)",Reverified,9/3/24,Available,,,,Psychiatry,Current,,
11629,"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet",Specgx Llc,800-325-8888,"Dextroamp Saccharate, Amp Aspartate, Dextroamp Sulfate And Amp Sulfate, Tablet, 7.5 Mg; 7.5 Mg; 7.5 Mg; 7.5 Mg (NDC 0406-8894-01)",Revised,8/15/24,Limited Availability,Available To Primary Customers Only. Next Release Late Aug With Intermittent Backorder Through Oct 2024,,Shortage Of An Active Ingredient,Psychiatry,Current,,
11630,"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet",Specgx Llc,800-325-8888,"Dextroamp Saccharate, Amp Aspartate, Dextroamp Sulfate And Amp Sulfate, Tablet, 5 Mg; 5 Mg; 5 Mg; 5 Mg (NDC 0406-8893-01)",Revised,8/15/24,Limited Availability,Available For Primary Customers Only. Backorder Projected In November,,Shortage Of An Active Ingredient,Psychiatry,Current,,
11631,"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet",Specgx Llc,800-325-8888,"Dextroamp Saccharate, Amp Aspartate, Dextroamp Sulfate And Amp Sulfate, Tablet, 2.5 Mg; 2.5 Mg; 2.5 Mg; 2.5 Mg (NDC 0406-8892-01)",Revised,8/15/24,Limited Availability,Available For Primary Customers Only. Backorder Projected In November,,Shortage Of An Active Ingredient,Psychiatry,Current,,
11632,"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet",Specgx Llc,800-325-8888,"Dextroamp Saccharate, Amp Aspartate, Dextroamp Sulfate And Amp Sulfate, Tablet, 1.25 Mg; 1.25 Mg; 1.25 Mg; 1.25 Mg (NDC 0406-8891-01)",Revised,8/15/24,Limited Availability,Available To Primary Customers Only.,,Shortage Of An Active Ingredient,Psychiatry,Current,,
11633,"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet",Specgx Llc,800-325-8888,"Dextroamp Saccharate, Amp Aspartate, Dextroamp Sulfate And Amp Sulfate, Tablet, 3.75 Mg; 3.75 Mg; 3.75 Mg; 3.75 Mg (NDC 0406-8885-01)",Revised,8/15/24,Limited Availability,Available For Primary Customers Only; Backorder Expected In August 2024 With Recovery Late Sept.,,Shortage Of An Active Ingredient,Psychiatry,Current,,
11634,"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet",Specgx Llc,800-325-8888,"Dextroamp Saccharate, Amp Aspartate, Dextroamp Sulfate And Amp Sulfate, Tablet, 1.875 Mg; 1.875 Mg; 1.875 Mg; 1.875 Mg (NDC 0406-8884-01)",Revised,8/15/24,Available,Available For Primary Customers,,,Psychiatry,Current,,
11635,"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet",Uspharma Windlas,855-257-0292,"Tablet, 7.5 Mg; 7.5 Mg; 7.5 Mg; 7.5 Mg (NDC 72516-011-01)",Reverified,9/3/24,Available,,,,Psychiatry,Current,,
11636,"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet",Uspharma Windlas,855-257-0292,"Tablet, 5 Mg; 5 Mg; 5 Mg; 5 Mg (NDC 72516-012-01)",Reverified,9/3/24,Available,,,,Psychiatry,Current,,
11637,"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet",Uspharma Windlas,855-257-0292,"Tablet, 3.75 Mg; 3.75 Mg; 3.75 Mg; 3.75 Mg (NDC 72516-013-01)",Reverified,9/3/24,Available,,,,Psychiatry,Current,,
11638,"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet",Uspharma Windlas,855-257-0292,"Tablet, 2.5 Mg; 2.5 Mg; 2.5 Mg; 2.5 Mg (NDC 72516-014-01)",Reverified,9/3/24,Available,,,,Psychiatry,Current,,
11639,"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet",Uspharma Windlas,855-257-0292,"Tablet, 1.25 Mg; 1.25 Mg; 1.25 Mg; 1.25 Mg (NDC 72516-016-01)",Reverified,9/3/24,Available,,,,Psychiatry,Current,,
11640,"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet","Teva Pharmaceuticals Usa, Inc.",800-545-8800,"Dextroamphetamine Saccharate, Amphetamine Aspartate, Dextroamphetamine Sulfate And Amphetamine Sulfate Tablets, Tablet, 1.25 Mg; 1.25 Mg; 1.25 Mg; 1.25 Mg (NDC 0555-0971-02)",Revised,8/23/24,Available,,,,Psychiatry,Current,,
11641,"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet","Teva Pharmaceuticals Usa, Inc.",800-545-8800,"Dextroamphetamine Saccharate, Amphetamine Aspartate, Dextroamphetamine Sulfate And Amphetamine Sulfate Tablets, Tablet, 7.5 Mg; 7.5 Mg; 7.5 Mg; 7.5 Mg (NDC 0555-0974-02)",Revised,8/23/24,Available,,,,Psychiatry,Current,,
11642,"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet","Teva Pharmaceuticals Usa, Inc.",800-545-8800,"Dextroamphetamine Saccharate, Amphetamine Aspartate, Dextroamphetamine Sulfate And Amphetamine Sulfate Tablets, Tablet, 5 Mg; 5 Mg; 5 Mg; 5 Mg (NDC 0555-0973-02)",Revised,8/23/24,Available,,,Demand Increase For The Drug,Psychiatry,Current,,
11643,"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet","Teva Pharmaceuticals Usa, Inc.",800-545-8800,"Dextroamphetamine Saccharate, Amphetamine Aspartate, Dextroamphetamine Sulfate And Amphetamine Sulfate Tablets, Tablet, 2.5 Mg; 2.5 Mg; 2.5 Mg; 2.5 Mg (NDC 0555-0972-02)",Revised,8/23/24,Available,,,,Psychiatry,Current,,
11644,"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet","Teva Pharmaceuticals Usa, Inc.",800-545-8800,"Dextroamphetamine Saccharate, Amphetamine Aspartate, Dextroamphetamine Sulfate And Amphetamine Sulfate Tablets, Tablet, 1.875 Mg; 1.875 Mg; 1.875 Mg; 1.875 Mg (NDC 0555-0775-02)",Revised,8/23/24,Available,,,,Psychiatry,Current,,
11645,"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet","Teva Pharmaceuticals Usa, Inc.",800-545-8800,"Dextroamphetamine Saccharate, Amphetamine Aspartate, Dextroamphetamine Sulfate And Amphetamine Sulfate Tablets, Tablet, 3.75 Mg; 3.75 Mg; 3.75 Mg; 3.75 Mg (NDC 0555-0777-02)",Revised,8/23/24,Limited Availability,Estimated Recovery September 2024,,Demand Increase For The Drug,Psychiatry,Current,,
11646,"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet","Teva Pharmaceuticals Usa, Inc.",800-545-8800,"Dextroamphetamine Saccharate, Amphetamine Aspartate, Dextroamphetamine Sulfate And Amphetamine Sulfate Tablets, Tablet, 3.125 Mg; 3.125 Mg; 3.125 Mg; 3.125 Mg (NDC 0555-0776-02)",Revised,8/23/24,Available,,,,Psychiatry,Current,,
11647,"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet","Teva Pharmaceuticals Usa, Inc.",800-545-8800,"Adderall, Tablet, 1.875 Mg; 1.875 Mg; 1.875 Mg; 1.875 Mg (NDC 57844-117-01)",Revised,8/23/24,Available,,,,Psychiatry,Current,,
11648,"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet","Teva Pharmaceuticals Usa, Inc.",800-545-8800,"Adderall, Tablet, 1.25 Mg; 1.25 Mg; 1.25 Mg; 1.25 Mg (NDC 57844-105-01)",Revised,8/23/24,Available,,,,Psychiatry,Current,,
11649,"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet","Teva Pharmaceuticals Usa, Inc.",800-545-8800,"Adderall, Tablet, 7.5 Mg; 7.5 Mg; 7.5 Mg; 7.5 Mg (NDC 57844-130-01)",Revised,8/23/24,Available,,,,Psychiatry,Current,,
11650,"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet","Teva Pharmaceuticals Usa, Inc.",800-545-8800,"Adderall, Tablet, 5 Mg; 5 Mg; 5 Mg; 5 Mg (NDC 57844-120-01)",Revised,8/23/24,Available,,,,Psychiatry,Current,,
11651,"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet","Teva Pharmaceuticals Usa, Inc.",800-545-8800,"Adderall, Tablet, 3.75 Mg; 3.75 Mg; 3.75 Mg; 3.75 Mg (NDC 57844-115-01)",Revised,8/23/24,Available,,,,Psychiatry,Current,,
11652,"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet","Teva Pharmaceuticals Usa, Inc.",800-545-8800,"Adderall, Tablet, 3.125 Mg; 3.125 Mg; 3.125 Mg; 3.125 Mg (NDC 57844-112-01)",Reverified,9/4/24,Available,Estimated Recovery September 2024,,,Psychiatry,Current,,
11653,"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet","Teva Pharmaceuticals Usa, Inc.",800-545-8800,"Adderall, Tablet, 2.5 Mg; 2.5 Mg; 2.5 Mg; 2.5 Mg (NDC 57844-110-01)",Revised,8/23/24,Available,,,,Psychiatry,Current,,
11654,"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet",Sandoz Inc.,800-525-8747,"Dextroamp Saccharate, Amp Aspartate, Dextroamp Sulfate And Amp Sulfate, Tablet, 1.25 Mg; 1.25 Mg; 1.25 Mg; 1.25 Mg (NDC 0185-2098-01)",Reverified,8/5/24,Available,,,,Psychiatry,Current,,
11655,"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet",Sandoz Inc.,800-525-8747,"Dextroamp Saccharate, Amp Aspartate, Dextroamp Sulfate And Amp Sulfate, Tablet, 2.5 Mg; 2.5 Mg; 2.5 Mg; 2.5 Mg (NDC 0185-0842-01)",Revised,8/5/24,Limited Availability,Intermittent Backorders Through Oct 2024,,Other,Psychiatry,Current,,
11656,"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet",Sandoz Inc.,800-525-8747,"Dextroamp Saccharate, Amp Aspartate, Dextroamp Sulfate And Amp Sulfate, Tablet, 5 Mg; 5 Mg; 5 Mg; 5 Mg (NDC 0185-0853-01)",Revised,8/5/24,Limited Availability,Intermittent Backorders Through Oct 2024,,Other,Psychiatry,Current,,
11657,"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet",Sandoz Inc.,800-525-8747,"Dextroamp Saccharate, Amp Aspartate, Dextroamp Sulfate And Amp Sulfate, Tablet, 7.5 Mg; 7.5 Mg; 7.5 Mg; 7.5 Mg (NDC 0185-2099-01)",Revised,8/5/24,Limited Availability,Intermittent Backorders Through Oct 2024,,Other,Psychiatry,Current,,
11658,Ampicillin Sodium Injection,Sandoz Inc.,800-525-8747,"Injection, 125 Mg (NDC 0781-9401-95)",New,3/4/24,,Other Ndcs Are Available,,,Antibiotic,To Be Discontinued,,3/4/24
11659,Ampicillin Sodium Injection,Sandoz Inc.,800-525-8747,"Injection, 500 Mg (NDC 0781-9250-95)",New,3/4/24,,Other Ndcs Are Available,,,Antibiotic,To Be Discontinued,,3/4/24
11660,Ampicillin Sodium Injection,Sandoz Inc.,800-525-8747,"Injection, 250 Mg (NDC 0781-9242-95)",New,3/4/24,,Other Ndcs Are Available,,,Antibiotic,To Be Discontinued,,3/4/24
11661,Ampicillin Sodium Injection,Sandoz Inc.,800-525-8747,"Injection, 125 Mg (NDC 0781-3400-95)",New,3/4/24,,Other Ndcs Are Available,,,Antibiotic,To Be Discontinued,,3/4/24
11662,Ampicillin Sodium Injection,Sandoz Inc.,800-525-8747,"Injection, 500 Mg (NDC 0781-9407-95)",New,3/4/24,,Other Ndcs Are Available,,,Antibiotic,To Be Discontinued,,3/4/24
11663,Ampicillin Sodium Injection,Sandoz Inc.,800-525-8747,"Injection, 250 Mg (NDC 0781-9402-95)",New,3/4/24,,Other Ndcs Are Available,,,Antibiotic,To Be Discontinued,,3/4/24
11664,"Atropa Belladonna, Opium Suppository",Padagis Us Llc,866-634-9120,"Belladonna And Opium, Suppository, 16.2 Mg; 60 Mg (NDC 0574-7040-04)",Revised,7/1/24,Available,,,,Urology,Current,,
11665,"Atropa Belladonna, Opium Suppository",Padagis Us Llc,866-634-9120,"Belladonna And Opium, Suppository, 16.2 Mg; 60 Mg (NDC 0574-7040-12)",Revised,7/1/24,Available,,,,Urology,Current,,
11666,Atropine Sulfate Injection,"Medefil, Inc.",630-682-4600,"Atropine Sulfate, Injection, .1 Mg/1 Ml (NDC 64253-400-91)",Revised,9/3/24,Available,,,,Anesthesia; Neurology; Pediatric,Current,,
